Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
Hana-West\Hana-West-2.217,12/02/16 - 09:56,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,357,357,100,137.6,
Hana-West\Hana-West-2.218,12/03/16 - 08:35,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,358,358,100,138.2,
Hana-West\Hana-West-2.219,12/08/16 - 11:22,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,332,332,100,128.1,
Hana-West\Hana-West-2.220,12/10/16 - 09:16,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,330,315,96,121.8,
Hana-West\Hana-West-2.221,12/11/16 - 10:52,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,330,330,100,127.2,
Hana-West\Hana-West-2.222,12/18/16 - 10:19,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,339,339,100,130.5,
Hana-West\Hana-West-2.223,12/19/16 - 09:01,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,356,356,100,137.2,
Hana-West\Hana-West-2.224,12/22/16 - 08:40,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,374,374,100,144.0,
Hana-West\Hana-West-2.225,12/24/16 - 09:22,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,383,383,100,147.7,
Hana-West\Hana-West-2.226,12/31/16 - 09:55,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,426,426,100,164.0,
Hana-West\Hana-West-5.181,01/09/16 - 09:50,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3763,3763,100,1392.7,
Hana-West\Hana-West-5.182,01/15/16 - 10:38,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3636,3636,100,1340.4,
Hana-West\Hana-West-5.183,01/23/16 - 10:23,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3511,3511,100,1298.7,
Hana-West\Hana-West-5.184,01/30/16 - 08:54,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3516,3516,100,1300.1,
Hana-West\Hana-West-5.185,02/06/16 - 08:40,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3449,3449,100,1276.6,
Hana-West\Hana-West-5.186,02/13/16 - 07:47,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3423,3423,100,1267.1,
Hana-West\Hana-West-5.187,02/19/16 - 22:02,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3377,3377,100,1253.9,
Hana-West\Hana-West-5.188,02/23/16 - 10:30,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3519,3519,100,1301.9,
Hana-West\Hana-West-5.189,02/27/16 - 11:36,Hana-West-5,3.500,3.750,4495.00,4495.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3536,3536,100,1308.1,
Hana-West\Hana-West-5.190,03/19/16 - 08:44,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3464,3464,100,1281.1,
Hana-West\Hana-West-5.191,03/26/16 - 08:39,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3042,3042,100,1138.3,
Hana-West\Hana-West-5.192,04/02/16 - 10:11,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3488,3488,100,1291.3,
Hana-West\Hana-West-5.193,04/09/16 - 09:16,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3521,3404,97,1261.7,
Hana-West\Hana-West-5.194,04/16/16 - 08:38,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3445,3445,100,1276.8,
Hana-West\Hana-West-5.195,04/23/16 - 08:24,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3494,3494,100,1293.2,
Hana-West\Hana-West-5.196,04/30/16 - 09:48,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2959,2823,95,1057.2,
Hana-West\Hana-West-5.197,05/07/16 - 12:52,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3420,3420,100,1267.8,
Hana-West\Hana-West-5.198,05/14/16 - 08:10,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3426,3426,100,1269.6,
Hana-West\Hana-West-5.199,05/21/16 - 08:25,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3394,3394,100,1258.3,
Hana-West\Hana-West-5.200,05/28/16 - 08:12,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3405,3405,100,1261.3,
Hana-West\Hana-West-5.201,06/04/16 - 08:53,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3390,3390,100,1256.3,
Hana-West\Hana-West-5.202,06/11/16 - 08:31,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2900,2900,100,1084.7,
Hana-West\Hana-West-5.203,06/18/16 - 07:45,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3380,3380,100,1252.9,
Hana-West\Hana-West-5.204,06/25/16 - 07:54,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3385,3385,100,1254.4,
Hana-West\Hana-West-5.205,06/30/16 - 09:48,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3382,3382,100,1253.9,
Hana-West\Hana-West-5.206,07/02/16 - 08:33,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3399,3399,100,1260.1,
Hana-West\Hana-West-5.207,07/09/16 - 08:29,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3341,3341,100,1238.7,
Hana-West\Hana-West-5.208,07/16/16 - 10:40,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3355,3355,100,1244.0,
Hana-West\Hana-West-5.209,07/23/16 - 13:17,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3360,3360,100,1245.4,
Hana-West\Hana-West-5.210,08/06/16 - 14:14,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3367,3367,100,1248.3,
Hana-West\Hana-West-5.211,08/13/16 - 08:24,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3315,3315,100,1229.9,
Hana-West\Hana-West-5.212,08/20/16 - 08:29,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3293,3293,100,1226.1,
Hana-West\Hana-West-5.213,08/27/16 - 07:44,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3330,3330,100,1235.5,
Hana-West\Hana-West-5.214,09/06/16 - 09:39,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3358,3358,100,1245.4,
Hana-West\Hana-West-5.215,09/10/16 - 08:23,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3362,3362,100,1247.0,
Hana-West\Hana-West-5.216,09/17/16 - 08:31,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3230,3230,100,1199.1,
Hana-West\Hana-West-5.217,09/24/16 - 08:01,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3198,3198,100,1187.4,
Hana-West\Hana-West-5.218,10/02/16 - 10:05,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2762,2762,100,1028.1,
Hana-West\Hana-West-5.219,10/08/16 - 08:10,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3338,3338,100,1232.2,
Hana-West\Hana-West-5.220,10/15/16 - 13:47,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3143,3143,100,1167.8,
Hana-West\Hana-West-5.221,10/25/16 - 15:49,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2983,2983,100,1110.6,
Hana-West\Hana-West-5.222,10/28/16 - 15:50,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2548,2548,100,953.8,
Hana-West\Hana-West-5.223,11/08/16 - 07:32,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2962,2962,100,1102.1,
Hana-West\Hana-West-5.224,11/19/16 - 08:33,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2992,2992,100,1112.2,
Hana-West\Hana-West-5.225,11/26/16 - 08:47,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2962,2952,100,1098.1,
Hana-West\Hana-West-5.226,12/03/16 - 07:58,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3016,3016,100,1121.3,
Hana-West\Hana-West-5.227,12/10/16 - 08:51,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3003,3003,100,1116.5,
Hana-West\Hana-West-5.228,12/19/16 - 08:13,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3027,3027,100,1125.3,
Hana-West\Hana-West-5.229,12/22/16 - 08:05,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3054,3054,100,1134.9,
Hana-West\Hana-West-5.230,12/31/16 - 09:20,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3103,3103,100,1152.5,
Hana-West\Hana-17.260,06/30/16 - 09:59,Hana-17,3.500,X,4989.00,4989.00,0.0491,0.0491,4875.00,4875.00,X,25,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2626,2626,100,978.2,
Hana-West\Hana-27.403,06/30/16 - 07:24,Hana-27,3.500,X,5500.00,5500.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3849,3849,100,1418.2,
Hana-West\Hana-w-11.073,01/15/16 - 10:33,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4392,4392,100,1694.8,
Hana-West\Hana-w-11.074,01/23/16 - 10:16,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4252,4252,100,1646.3,
Hana-West\Hana-w-11.075,01/30/16 - 08:45,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4248,4248,100,1644.7,
Hana-West\Hana-w-11.076,02/06/16 - 08:34,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4202,4202,100,1627.6,
Hana-West\Hana-w-11.077,02/11/16 - 10:55,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4186,4186,100,1621.5,
Hana-West\Hana-w-11.078,02/13/16 - 07:41,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4175,4175,100,1617.5,
Hana-West\Hana-w-11.079,02/20/16 - 09:45,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4325,4325,100,1672.9,
Hana-West\Hana-w-11.080,03/05/16 - 10:06,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4165,4165,100,1617.5,
Hana-West\Hana-w-11.081,03/05/16 - 10:11,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4166,4166,100,1613.8,
Hana-West\Hana-w-11.082,03/12/16 - 09:43,Hana-W-11,3.500,2.250,5216.00,5216.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4175,4175,100,1617.4,
Hana-West\Hana-w-11.083,03/19/16 - 08:37,Hana-11,3.500,2.250,5216.00,5216.00,0.05051,0.05051,5040.00,5040.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4176,4176,100,1533.2,
Hana-West\Hana-w-11.084,04/02/16 - 09:53,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3809,3809,100,1481.9,
Hana-West\Hana-w-11.085,04/09/16 - 09:31,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3834,3834,100,1491.2,
Hana-West\Hana-w-11.086,04/16/16 - 08:31,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3789,3789,100,1473.9,
Hana-West\Hana-w-11.087,04/23/16 - 08:18,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3816,3816,100,1483.9,
Hana-West\Hana-w-11.088,04/30/16 - 10:22,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3746,3746,100,1458.7,
Hana-West\Hana-w-11.089,05/14/16 - 08:16,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3771,3771,100,1467.7,
Hana-West\Hana-w-11.090,05/21/16 - 08:19,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3734,3734,100,1453.7,
Hana-West\Hana-w-11.091,05/28/16 - 08:06,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3733,3733,100,1453.0,
Hana-West\Hana-w-11.092,06/18/16 - 07:38,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3725,3725,100,1449.5,
Hana-West\Hana-w-11.093,06/25/16 - 08:02,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3737,3737,100,1454.9,
Hana-West\Hana-w-11.094,07/02/16 - 08:38,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3741,3741,100,1456.6,
Hana-West\Hana-w-11.095,07/09/16 - 08:23,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3695,3695,100,1438.1,
Hana-West\Hana-w-11.096,07/16/16 - 10:34,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3699,3699,100,1439.9,
Hana-West\Hana-w-11.097,07/23/16 - 13:42,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,07/23/16 - 13:53,18610,6623,4333,-797,15.1,138.1,7.563,97.82,135.1,901.0,797.0,X,25,13593,11224,11067,13018,3686,3686,100,1434.8,
Hana-West\Hana-w-11.098,07/30/16 - 11:18,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3693,3693,100,1434.6,
Hana-West\Hana-w-11.099,08/13/16 - 08:18,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3686,3686,100,1435.1,
Hana-West\Hana-w-11.100,08/20/16 - 08:23,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3630,3630,100,1414.1,
Hana-West\Hana-w-11.101,08/27/16 - 07:39,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3696,3696,100,1438.8,
Hana-West\Hana-w-11.102,09/10/16 - 08:18,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3722,3722,100,1448.7,
Hana-West\Hana-w-11.103,09/22/16 - 09:55,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,09/22/16 - 09:55,17147,6793,3695,-951,13.6,142.3,7.500,98.73,140.5,929.1,951.0,X,0,13403,11224,13676,13018,X,X,X,X,
Hana-West\Hana-w-11.104,09/24/16 - 07:56,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3568,3568,100,1390.8,
Hana-West\Hana-w-11.105,10/08/16 - 08:05,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3661,3661,100,1426.0,
Hana-West\Hana-w-11.106,10/28/16 - 16:01,Hana-W-11,3.500,2.750,4817.00,4817.00,0.05711,0.05711,5040.00,5040.00,X,18,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3548,3548,100,1383.4,
