Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1432825765quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-28.131,03/18/15 - 09:50,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1269,1269,100,495.8,
East Arta\E-Arta-28.132,03/30/15 - 10:35,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1197,1197,100,468.5,
East Arta\E-Arta-28.133,04/06/15 - 10:09,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1324,1324,100,517.1,
East Arta\E-Arta-28.134,04/09/15 - 10:00,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,04/09/15 - 10:11,10731,7661,1176,-849,3.6,126.7,9.945,17.93,22.7,199.1,849.1,618464.4,17,9921,8897,9535,10594,1916,1916,100,746.4,
East Arta\E-Arta-28.135,04/13/15 - 09:07,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2184,2184,100,850.8,
East Arta\E-Arta-28.136,04/20/15 - 09:05,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1346,1303,97,508.8,
East Arta\E-Arta-28.137,05/04/15 - 09:41,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1298,1174,90,459.0,
East Arta\E-Arta-28.138,05/14/15 - 08:48,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1270,1145,90,446.7,
East Arta\E-Arta-28.139,05/18/15 - 08:58,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1369,1252,91,489.4,
East Arta\E-Arta-28.140,06/01/15 - 08:50,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1189,1072,90,418.9,
East Arta\E-Arta-28.141,06/15/15 - 08:50,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1177,1042,89,407.5,
East Arta\E-Arta-28.142,06/29/15 - 09:11,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1229,1137,93,444.6,
East Arta\E-Arta-28.143,07/06/15 - 09:04,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1210,1210,100,499.7,
East Arta\E-Arta-28.144,07/13/15 - 09:24,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1174,1174,100,458.2,
East Arta\E-Arta-28.145,07/20/15 - 07:31,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1305,1305,100,509.3,
East Arta\E-Arta-28.146,07/27/15 - 08:26,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1239,1003,81,391.7,
East Arta\E-Arta-28.147,08/02/15 - 08:28,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1269,1269,100,495.5,
East Arta\E-Arta-28.148,08/10/15 - 09:34,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1281,1179,92,460.9,
East Arta\E-Arta-28.149,08/17/15 - 08:53,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1260,1260,100,491.8,
East Arta\E-Arta-28.150,08/24/15 - 09:42,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1253,1253,100,489.1,
East Arta\E-Arta-28.151,08/31/15 - 09:35,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1204,1204,100,469.8,
East Arta\E-Arta-28.152,09/07/15 - 09:30,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1226,1226,100,478.4,
East Arta\E-Arta-28.153,09/14/15 - 09:22,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1247,1247,100,486.8,
East Arta\E-Arta-28.154,09/21/15 - 08:55,E-Arta-28,3.500,2.750,3920.00,3920.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1244,1090,88,426.2,
East Arta\E-Arta-28.155,10/05/15 - 10:18,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1630,1617,99,633.6,
East Arta\E-Arta-28.156,10/12/15 - 09:26,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1469,1418,97,557.0,
East Arta\E-Arta-28.157,10/15/15 - 10:43,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,10/15/15 - 10:52,18987,5446,6798,-260,20.8,121.7,9.375,94.75,115.4,953.6,259.6,1068633.2,28,10753,8897,8559,9267,1044,1044,100,409.3,
East Arta\E-Arta-28.158,10/16/15 - 08:54,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,126.225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1030,1030,100,403.7,
East Arta\E-Arta-28.159,10/18/15 - 08:59,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,10/18/15 - 09:12,17084,5901,5673,-498,16.1,139.9,7.377,96.01,134.3,873.4,498.1,1177669.7,0,13410,8897,9015,9267,1218,1218,100,501.5,
East Arta\E-Arta-28.160,10/19/15 - 09:28,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1219,1192,98,467.1,
East Arta\E-Arta-28.161,10/26/15 - 09:06,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-8.0,
East Arta\E-Arta-28.162,10/29/15 - 10:43,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,10/29/15 - 10:59,13305,7125,2476,-442,9.6,145.2,7.500,99.37,144.3,954.5,442.2,971073.3,5,10476,8897,10997,9267,1795,1763,98,689.8,
East Arta\E-Arta-28.163,11/02/15 - 09:29,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1856,503,27,184.8,
East Arta\E-Arta-28.164,11/03/15 - 14:13,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1913,1767,92,692.3,
East Arta\E-Arta-28.165,11/04/15 - 09:14,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,11/04/15 - 09:14,13038,7212,1838,-566,8.5,144.5,7.500,98.79,142.7,944.0,566.3,907626.6,27,8015,8897,8069,9267,X,X,X,X,
East Arta\E-Arta-28.166,12/07/15 - 09:46,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1388,1388,100,544.2,
East Arta\E-Arta-28.167,12/14/15 - 09:26,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1377,1377,100,539.6,
East Arta\E-Arta-28.168,12/21/15 - 08:42,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1330,1330,100,521.2,
East Arta\E-Arta-28.169,12/28/15 - 10:07,E-Arta-28,3.500,2.750,3429.00,3429.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,146.595,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1335,1335,100,520.1,
East Arta\E-Arta-30.116,01/07/15 - 09:51,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,121,120,96,50.0,
East Arta\E-Arta-30.117,01/14/15 - 09:13,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,168,168,100,68.5,
East Arta\E-Arta-30.118,01/28/15 - 10:09,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116,114,89,47.2,
East Arta\E-Arta-30.119,02/04/15 - 09:10,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,262,247,91,93.5,
East Arta\E-Arta-30.120,03/01/15 - 10:44,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,807,686,83,270.5,
East Arta\E-Arta-30.121,03/02/15 - 08:32,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1272,766,57,298.4,
East Arta\E-Arta-30.122,03/15/15 - 10:06,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,128,128,100,53.0,
East Arta\E-Arta-30.123,03/18/15 - 09:37,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,162,100,65.2,
East Arta\E-Arta-30.124,03/30/15 - 11:25,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,137,137,100,56.1,
East Arta\E-Arta-30.125,04/03/15 - 08:53,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2026,1218,58,475.5,
East Arta\E-Arta-30.126,04/06/15 - 09:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,81,81,100,34.3,
East Arta\E-Arta-30.127,04/13/15 - 08:48,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,167,167,100,68.2,
East Arta\E-Arta-30.128,04/20/15 - 09:29,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,145,98,59.2,
East Arta\E-Arta-30.129,04/27/15 - 08:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,145,145,100,59.3,
East Arta\E-Arta-30.130,05/04/15 - 10:01,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,05/04/15 - 10:13,16973,8971,3464,-277,8.9,141.0,7.407,42.39,59.8,80.6,277.5,1137378.8,19,12542,10828,8546,2424,163,163,100,66.3,
East Arta\E-Arta-30.131,05/11/15 - 08:59,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,125,122,90,50.3,
East Arta\E-Arta-30.132,05/14/15 - 08:32,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,162,162,100,65.2,
East Arta\E-Arta-30.133,05/18/15 - 09:43,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,160,154,90,62.6,
East Arta\E-Arta-30.134,06/01/15 - 14:40,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,165,165,100,66.8,
East Arta\E-Arta-30.135,06/15/15 - 09:20,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,190,183,92,74.5,
East Arta\E-Arta-30.136,06/29/15 - 09:42,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116,113,87,46.7,
East Arta\E-Arta-30.137,07/06/15 - 10:29,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,136,131,87,83.3,
East Arta\E-Arta-30.138,07/13/15 - 09:49,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,163,163,100,66.5,
East Arta\E-Arta-30.139,07/20/15 - 07:45,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,132,132,100,54.2,
East Arta\E-Arta-30.140,07/27/15 - 09:05,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,230,230,100,92.4,
East Arta\E-Arta-30.141,08/02/15 - 09:01,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,195,97,78.5,
East Arta\E-Arta-30.142,08/10/15 - 10:10,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,202,202,100,81.5,
East Arta\E-Arta-30.143,08/17/15 - 09:21,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,170,100,69.1,
East Arta\E-Arta-30.144,08/24/15 - 09:51,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,128,128,100,52.6,
East Arta\E-Arta-30.145,08/31/15 - 10:03,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,180,100,72.7,
East Arta\E-Arta-30.146,09/07/15 - 09:11,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,129,129,100,52.5,
East Arta\E-Arta-30.147,09/14/15 - 10:00,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,191,177,85,70.9,
East Arta\E-Arta-30.148,09/21/15 - 09:40,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,156,153,95,62.3,
East Arta\E-Arta-30.149,10/05/15 - 09:50,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,159,155,93,63.2,
East Arta\E-Arta-30.150,10/12/15 - 08:53,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,171,170,100,69.8,
East Arta\E-Arta-30.151,10/19/15 - 09:39,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,187,172,83,69.8,
East Arta\E-Arta-30.152,11/02/15 - 09:56,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,128,125,90,77.6,
East Arta\E-Arta-30.153,11/08/15 - 09:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,119,118,93,48.8,
East Arta\E-Arta-30.154,11/12/15 - 08:54,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,11/12/15 - 09:07,16969,8816,3751,-336,5.8,101.8,7.200,40.71,41.4,54.4,336.1,933154.6,27,13368,10828,13447,2424,119,119,98,49.1,
East Arta\E-Arta-30.155,11/23/15 - 10:42,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,119,119,100,49.1,
East Arta\E-Arta-30.156,12/07/15 - 09:10,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,141,141,100,57.5,
East Arta\E-Arta-30.157,12/14/15 - 09:33,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,160,156,94,63.1,
East Arta\E-Arta-30.158,12/28/15 - 10:41,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,89,89,100,36.7,
E-Arta-33,02/25/15 - 08:42,E-Arta-33,3.500,2.250,4921.00,4921.00,0.05,0.05,4773.00,4773.00,X,20,1.05,X,912000,168.000,75,02/25/15 - 09:33,21216,7636,5292,-389,18.6,160.1,7.317,95.88,153.5,662.9,388.9,712359.0,0,14844,10912,11800,8004,1569,1158,71,450.8,
East Arta\E-Arta-33.133,01/04/15 - 10:22,E-Arta-33,3.500,2.250,4676.00,4676.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,X,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2782,2782,100,1063.1,
East Arta\E-Arta-33.134,01/09/15 - 09:54,E-Arta-33,3.500,2.250,4676.00,4676.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,X,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2793,2793,100,1080.8,
East Arta\E-Arta-33.135,01/14/15 - 10:09,E-Arta-33,3.500,2.250,4676.00,4676.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,X,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2790,2790,100,1079.3,
East Arta\E-Arta-33.136,01/15/15 - 10:01,E-Arta-33,3.500,2.250,4676.00,4676.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,X,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2978,2978,100,1139.1,
East Arta\E-Arta-33.137,01/30/15 - 15:25,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1547,1547,100,603.2,
East Arta\E-Arta-33.138,02/07/15 - 09:40,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,02/07/15 - 09:44,17055,8459,4184,-1569,11.1,155.3,5.732,96.49,149.9,507.2,1568.6,1377293.5,0,15373,10524,13913,8738,1666,1567,94,608.1,
East Arta\E-Arta-33.139,02/11/15 - 13:02,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,02/11/15 - 13:02,19523,8059,5595,-320,14.6,157.7,5.678,96.69,152.5,511.1,320.3,1527425.9,21,11792,10524,6573,8738,X,X,X,X,
East Arta\E-Arta-33.140,02/13/15 - 10:33,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,02/13/15 - 10:33,20038,8034,5934,-873,19.3,156.9,7.059,97.24,152.6,635.8,873.4,1657823.8,24,12006,10524,11723,8738,X,X,X,X,
East Arta\E-Arta-33.141,02/15/15 - 08:59,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,02/15/15 - 08:59,19953,8011,6224,-985,19.0,156.2,7.059,96.98,151.5,631.4,984.8,1653624.9,24,15131,10524,11180,8738,X,X,X,X,
East Arta\E-Arta-33.142,02/25/15 - 14:26,E-Arta-33,3.500,2.250,4830.00,4830.00,0.05,0.05,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,02/25/15 - 14:26,19214,7950,4869,-1329,17.5,158.9,7.258,96.39,153.1,656.0,1329.1,1554302.9,25,12266,10524,6888,8738,X,X,X,X,
