Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-30.238,12/28/17 - 09:30,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,X,102.000,X,12/28/17 - 09:30,13978,9842,1372,-8,4.1,103.5,7.258,90.63,93.8,124.1,7.7,X,29,11240,10828,11043,2424,X,X,X,X,
East Arta\E-Arta-30.239,12/31/17 - 09:13,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1177,1177,100,458.4,
East Arta\E-Arta-33.214,01/05/17 - 09:00,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-3.4,
East Arta\E-Arta-33.215,02/02/17 - 08:17,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.7,
East Arta\E-Arta-33.216,02/09/17 - 10:16,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,10,10,100,6.6,
East Arta\E-Arta-33.217,03/02/17 - 08:27,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,25,25,100,13.2,
East Arta\E-Arta-33.218,03/16/17 - 08:37,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,53,53,100,23.7,
East Arta\E-Arta-33.219,03/23/17 - 08:42,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,41,41,100,19.0,
East Arta\E-Arta-33.220,04/06/17 - 10:05,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1,1,100,2.2,
East Arta\E-Arta-33.221,04/07/17 - 10:08,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,47,47,100,20.5,
East Arta\E-Arta-33.222,05/18/17 - 10:22,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,148,144,96,59.2,
East Arta\E-Arta-33.223,06/01/17 - 10:09,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,65,63,77,27.7,
East Arta\E-Arta-33.224,06/23/17 - 09:43,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,108,108,100,43.2,
East Arta\E-Arta-33.225,08/03/17 - 15:13,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,08/03/17 - 15:28,21452,8557,7668,-611,4.0,90.9,5.732,26.42,24.0,81.3,610.8,1045318.3,14,19457,10524,17967,8738,242,197,76,80.4,
East Arta\E-Arta-33.226,08/07/17 - 08:58,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,51,51,100,22.8,
East Arta\E-Arta-33.227,08/10/17 - 08:43,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,77,77,97,32.8,
East Arta\E-Arta-33.228,08/17/17 - 11:08,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,106,106,100,44.2,
East Arta\E-Arta-33.229,09/11/17 - 09:46,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,09/11/17 - 10:01,21452,8724,7935,-212,4.3,88.5,5.538,31.31,27.7,90.6,212.1,1066286.1,13,20201,10524,15562,8738,69,67,81,30.1,
East Arta\E-Arta-33.230,09/14/17 - 09:42,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,133,128,93,52.4,
East Arta\E-Arta-33.231,09/20/17 - 09:39,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,09/20/17 - 09:49,21967,9010,8483,-214,4.5,89.0,5.521,26.91,24.0,78.1,214.1,1071737.4,0,18730,10524,18255,8738,115,115,100,47.6,
East Arta\E-Arta-33.232,10/12/17 - 08:25,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,88,80,74,34.1,
East Arta\E-Arta-33.233,11/17/17 - 10:32,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,45,45,100,20.4,
East Arta\E-Arta-33.234,12/06/17 - 14:58,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,172.721,X,12/06/17 - 15:07,14010,9373,1209,-637,5.1,173.6,5.556,34.21,59.4,194.7,637.2,1157050.2,15,10861,10524,9551,8738,363,258,66,103.9,
East Arta\E-Arta-33.235,12/20/17 - 08:40,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,74,74,100,31.7,
East Arta\E-Arta-33.236,12/26/17 - 12:40,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,51,51,100,20.6,
East Arta\E-Arta-35.089,01/02/17 - 09:38,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.9,
East Arta\E-Arta-35.090,01/12/17 - 09:15,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2,2,100,18.4,
East Arta\E-Arta-35.091,01/16/17 - 08:40,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,0.1,
East Arta\E-Arta-35.092,01/22/17 - 08:50,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,28,28,100,29.5,
East Arta\E-Arta-35.093,02/06/17 - 10:01,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,12,12,100,22.0,
East Arta\E-Arta-35.094,02/13/17 - 10:07,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7,7,100,4.7,
East Arta\E-Arta-35.095,02/23/17 - 09:38,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,02/23/17 - 09:45,15033,9008,2452,-143,2.7,122.7,7.287,15.72,19.3,25.6,143.0,846175.5,18,11894,10071,11645,2280,14,14,100,7.3,
East Arta\E-Arta-35.096,02/27/17 - 08:46,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,32,32,100,28.9,
East Arta\E-Arta-35.097,03/06/17 - 09:28,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,35,35,100,30.1,
East Arta\E-Arta-35.098,03/20/17 - 09:23,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,57,57,99,38.5,
East Arta\E-Arta-35.099,03/27/17 - 08:22,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,181,181,100,72.9,
East Arta\E-Arta-35.100,04/03/17 - 09:07,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,29,29,100,25.1,
East Arta\E-Arta-35.101,04/10/17 - 08:35,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,18,18,100,8.9,
East Arta\E-Arta-35.102,04/17/17 - 09:44,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,23,23,100,23.7,
East Arta\E-Arta-35.103,04/27/17 - 09:28,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,21,21,100,22.7,
East Arta\E-Arta-35.104,05/01/17 - 08:57,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,22,22,100,23.0,
East Arta\E-Arta-35.105,05/08/17 - 08:34,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,12,12,100,19.1,
East Arta\E-Arta-35.106,05/15/17 - 09:28,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,24,24,100,21.8,
East Arta\E-Arta-35.107,05/22/17 - 09:30,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7,7,100,16.9,
East Arta\E-Arta-35.108,05/29/17 - 09:04,E-Arta-35,3.500,1.250,4084.00,4084.00,0.04165,0.04165,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,13.6,
East Arta\E-Arta-35.109,06/19/17 - 08:17,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,34,34,100,25.1,
East Arta\E-Arta-35.110,06/30/17 - 08:15,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,98.784,X,06/30/17 - 08:28,15190,8910,4203,-124,8.4,100.9,7.287,96.88,97.8,129.8,124.5,947074.1,18,11976,10071,11355,2280,912,912,100,358.0,
East Arta\E-Arta-35.111,08/14/17 - 09:23,E-Arta-35,3.500,1.250,4084.00,4084.00,0.03985,0.03985,4039.00,4039.00,X,20,1.05,X,912000,122.013,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1494,1443,97,562.9,
East Arta\E-Arta-36.083,01/05/17 - 08:51,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1450,1450,100,484.7,
East Arta\E-Arta-36.084,01/09/17 - 11:26,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,01/09/17 - 11:38,28591,9418,12363,-227,24.8,138.5,7.347,44.81,62.0,162.8,227.5,X,0,20377,12588,12371,5487,70,70,100,27.1,
East Arta\E-Arta-36.085,01/12/17 - 10:26,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.7,
East Arta\E-Arta-36.086,02/09/17 - 10:24,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.7,
East Arta\E-Arta-36.087,03/23/17 - 08:27,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1387,1387,100,469.5,
East Arta\E-Arta-36.088,07/13/17 - 12:14,E-Arta-36,3.500,1.750,5014.00,5014.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,X,147.383,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1882,1880,100,629.9,
East Arta\E-Arta-36.089,07/31/17 - 09:26,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,07/31/17 - 09:33,21255,6988,4233,-1957,10.7,141.9,7.200,60.07,85.2,219.1,1957.1,1472161.8,0,15199,12678,14494,5513,400,400,100,139.1,
East Arta\E-Arta-36.090,08/01/17 - 08:31,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,975,975,100,332.6,
East Arta\E-Arta-36.091,08/02/17 - 08:57,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1197,1197,100,406.6,
East Arta\E-Arta-36.092,08/03/17 - 15:39,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1553,1373,88,464.7,
East Arta\E-Arta-36.093,08/04/17 - 08:32,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1518,1518,100,512.2,
East Arta\E-Arta-36.094,08/07/17 - 08:47,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1684,1684,100,566.2,
East Arta\E-Arta-36.095,08/10/17 - 08:34,E-Arta-36,3.500,1.750,5037.00,5037.00,0.05007,0.05007,4938.00,4938.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1783,1783,100,598.1,
East Arta\E-Arta-39.150,01/02/17 - 09:31,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,145,145,100,54.0,
East Arta\E-Arta-39.151,01/04/17 - 10:59,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,765,765,100,297.2,
East Arta\E-Arta-39.152,01/04/17 - 11:15,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,01/04/17 - 11:15,13820,7827,3659,-77,7.9,123.9,6.870,71.30,88.3,216.7,77.3,1019345.1,34,11166,9322,9394,4348,X,X,X,X,
East Arta\E-Arta-39.153,01/25/17 - 08:47,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,01/25/17 - 08:53,17957,6408,5934,-349,7.3,115.3,6.870,34.91,40.2,98.7,349.0,1241698.5,0,15784,9322,14610,4348,79,79,100,33.1,
East Arta\E-Arta-39.154,02/06/17 - 09:52,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,89,89,100,37.1,
East Arta\E-Arta-39.155,02/13/17 - 10:15,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,81,81,100,33.9,
East Arta\E-Arta-39.156,02/27/17 - 08:42,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,89,89,100,36.9,
East Arta\E-Arta-39.157,03/06/17 - 09:22,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,103,100,94,41.3,
East Arta\E-Arta-39.158,03/13/17 - 09:44,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,123,123,99,50.5,
East Arta\E-Arta-39.159,03/20/17 - 09:28,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,80,80,100,33.4,
East Arta\E-Arta-39.160,03/27/17 - 08:29,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,98,98,100,40.5,
East Arta\E-Arta-39.161,04/03/17 - 09:01,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,42,42,100,17.7,
East Arta\E-Arta-39.162,04/10/17 - 08:29,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,61,61,100,25.9,
East Arta\E-Arta-39.163,04/17/17 - 09:37,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,71,71,100,30.0,
East Arta\E-Arta-39.164,04/27/17 - 09:21,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,125,125,100,51.1,
East Arta\E-Arta-39.165,05/01/17 - 09:03,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,117,117,100,48.0,
East Arta\E-Arta-39.166,05/04/17 - 08:52,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,05/04/17 - 09:02,18240,6853,6513,-775,7.8,115.7,6.870,25.81,29.9,73.3,775.2,1280465.5,0,14374,9322,9641,4348,112,112,100,46.0,
East Arta\E-Arta-39.167,05/08/17 - 08:29,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,94,92,96,38.2,
East Arta\E-Arta-39.168,05/15/17 - 09:22,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,77,77,100,30.2,
East Arta\E-Arta-39.169,05/22/17 - 09:36,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,129,126,97,51.8,
East Arta\E-Arta-39.170,05/29/17 - 08:58,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,69,68,95,28.4,
East Arta\E-Arta-39.171,08/02/17 - 10:28,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1266,1266,100,499.4,
East Arta\E-Arta-39.172,08/14/17 - 09:29,E-Arta-39,3.500,1.750,3973.00,3973.00,0.03974,0.03974,3924.00,3924.00,X,19,1.05,X,640000,122.210,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1330,1330,100,523.7,
East Arta\E-Arta-4.183,01/02/17 - 09:54,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,37,37,100,16.4,
East Arta\E-Arta-4.184,01/12/17 - 09:34,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,53,53,100,22.7,
East Arta\E-Arta-4.185,01/16/17 - 08:52,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6,6,100,4.2,
East Arta\E-Arta-4.186,01/22/17 - 09:04,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,51,51,100,22.0,
East Arta\E-Arta-4.187,02/06/17 - 10:25,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,56,56,99,23.8,
East Arta\E-Arta-4.188,02/13/17 - 09:52,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,39,37,94,16.4,
East Arta\E-Arta-4.189,02/20/17 - 09:07,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,47,47,100,20.5,
East Arta\E-Arta-4.190,02/27/17 - 08:30,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,56,56,100,23.8,
East Arta\E-Arta-4.191,03/06/17 - 09:36,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,67,67,100,28.3,
East Arta\E-Arta-4.192,03/13/17 - 09:57,E-Arta-4,3.500,1.750,3931.00,3931.00,0.03906,0.03906,3948.00,3948.00,X,20,1.05,X,912000,87.418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,50,50,100,21.8,
