Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1296773676quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-30.351,04/20/16 - 08:07,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,929,824,89,325.2,
Arta\Arta-30.352,04/22/16 - 07:43,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,917,691,75,273.5,
Arta\Arta-30.353,04/29/16 - 10:08,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,933,918,98,361.7,
Arta\Arta-30.354,05/13/16 - 08:36,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,916,838,91,330.2,
Arta\Arta-30.355,07/07/16 - 10:09,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,937,886,95,348.9,
Arta\Arta-30.356,07/10/16 - 08:31,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1057,1057,100,414.0,
Arta\Arta-30.357,07/11/16 - 10:02,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1061,1061,100,415.2,
Arta\Arta-30.358,07/12/16 - 09:41,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1116,1116,100,525.1,
Arta\Arta-30.359,07/13/16 - 09:07,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1050,699,66,274.3,
Arta\Arta-30.360,07/15/16 - 08:55,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1054,748,71,293.8,
Arta\Arta-30.361,07/24/16 - 09:58,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,988,717,72,281.4,
Arta\Arta-30.362,07/25/16 - 09:10,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,969,697,72,273.5,
Arta\Arta-30.363,07/29/16 - 15:05,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,969,707,73,273.5,
Arta\Arta-30.364,08/03/16 - 09:23,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,970,720,74,282.4,
Arta\Arta-30.365,08/04/16 - 10:20,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,945,713,75,280.0,
Arta\Arta-30.366,08/10/16 - 08:10,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,939,740,79,291.2,
Arta\Arta-30.367,08/11/16 - 08:21,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,919,664,72,260.8,
Arta\Arta-31.214,04/11/16 - 10:07,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,167,76,28,32.9,
Arta\Arta-31.215,04/24/16 - 08:24,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,206,88,29,41.6,
Arta\Arta-31.216,05/08/16 - 09:26,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,219,89,27,36.9,
Arta\Arta-31.217,05/15/16 - 08:41,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,166,162,96,64.8,
Arta\Arta-31.218,06/05/16 - 08:26,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,186,79,27,34.5,
Arta\Arta-31.219,06/26/16 - 08:17,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,173,76,27,32.7,
Arta\Arta-31.220,08/07/16 - 10:13,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,68,27,30.7,
Arta\Arta-34.219,04/03/16 - 14:15,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,114,55,29,24.3,
Arta\Arta-34.220,04/17/16 - 10:00,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-1.7,
Arta\Arta-34.221,05/01/16 - 09:09,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,820,504,60,199.6,
Arta\Arta-34.222,05/01/16 - 09:25,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,784,258,30,108.7,
Arta\Arta-34.223,05/07/16 - 07:56,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.744,X,05/07/16 - 08:06,21407,7138,11913,-40,11.0,83.6,6.923,39.44,33.0,134.7,40.4,1332129.4,17,14623,8133,8133,6535,159,159,100,63.4,
Arta\Arta-34.224,05/08/16 - 10:33,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,120,57,29,23.8,
Arta\Arta-34.225,05/08/16 - 10:38,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139,63,30,33.8,
Arta\Arta-34.226,05/29/16 - 09:23,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,109,54,29,23.9,
Arta\Arta-34.227,06/19/16 - 08:55,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,79.466,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,645,627,97,245.9,
Arta\Arta-34.228,06/22/16 - 08:57,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,06/22/16 - 09:04,14843,7533,6152,-20,9.6,97.0,6.870,97.81,94.9,385.0,20.2,921103.9,0,9928,8133,10006,6535,795,795,100,311.6,
Arta\Arta-34.229,06/27/16 - 08:05,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,884,884,100,345.0,
Arta\Arta-34.230,07/03/16 - 08:54,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,39,39,100,16.5,
Arta\Arta-34.231,07/24/16 - 09:48,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,199,82,30,35.2,
Arta\Arta-34.232,08/07/16 - 09:55,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,141,141,100,56.3,
Arta\Arta-35.241,04/22/16 - 07:51,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1444,1444,100,567.5,
Arta\Arta-35.242,05/13/16 - 08:44,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1427,1427,100,558.2,
Arta\Arta-35.243,06/17/16 - 08:26,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1513,1513,100,591.8,
Arta\Arta-35.244,07/08/16 - 09:45,Arta-35,3.500,1.750,3719.00,3719.00,0.03683,0.03683,3713.00,3713.00,X,19,1.05,X,X,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1518,1518,100,593.3,
Arta\Arta-37.165,04/03/16 - 14:01,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,147,108,73,42.8,
Arta\Arta-37.166,04/17/16 - 10:11,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,143,100,58.1,
Arta\Arta-37.167,05/01/16 - 09:34,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,131,115,88,32.0,
Arta\Arta-37.168,05/29/16 - 09:03,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,144,131,91,52.9,
Arta\Arta-37.169,06/19/16 - 08:26,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,170,170,100,68.5,
Arta\Arta-37.170,07/03/16 - 08:35,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,195,195,100,78.0,
Arta\Arta-37.171,08/07/16 - 10:20,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,106,106,100,43.2,
Arta\Arta-38.260,04/06/16 - 10:07,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,526,451,84,154.4,
Arta\Arta-38.261,04/13/16 - 10:19,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,524,449,83,152.7,
Arta\Arta-38.262,04/20/16 - 08:18,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,548,470,84,160.9,
Arta\Arta-38.263,04/27/16 - 10:10,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,407,325,76,111.3,
Arta\Arta-38.264,04/29/16 - 09:59,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,342,287,80,99.0,
Arta\Arta-38.265,04/30/16 - 08:58,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,317,270,81,93.6,
Arta\Arta-38.266,05/04/16 - 08:10,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,276,225,76,78.4,
Arta\Arta-38.267,05/16/16 - 10:55,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1159,867,73,292.0,
Arta\Arta-38.268,05/19/16 - 08:07,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1125,1125,100,378.9,
Arta\Arta-38.269,05/22/16 - 09:31,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1086,992,91,335.3,
Arta\Arta-38.270,05/23/16 - 10:20,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1212,939,76,317.5,
Arta\Arta-38.271,05/24/16 - 09:44,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1102,924,83,313.2,
Arta\Arta-38.272,05/25/16 - 09:16,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1033,876,84,296.7,
Arta\Arta-38.273,05/27/16 - 09:38,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,671,556,81,189.5,
Arta\Arta-38.274,05/28/16 - 09:38,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,618,493,77,167.9,
Arta\Arta-38.275,05/29/16 - 09:14,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,572,500,86,170.0,
Arta\Arta-38.276,05/30/16 - 09:56,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,580,493,83,168.6,
Arta\Arta-38.277,05/31/16 - 08:42,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,549,446,79,151.2,
Arta\Arta-38.278,06/01/16 - 09:44,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,512,511,100,174.3,
Arta\Arta-38.279,06/03/16 - 09:03,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,441,368,81,126.7,
Arta\Arta-38.280,06/04/16 - 07:52,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,569,505,87,172.6,
Arta\Arta-38.281,06/05/16 - 08:17,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,421,357,82,122.6,
Arta\Arta-38.282,06/06/16 - 11:47,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,381,381,100,130.6,
Arta\Arta-38.283,06/07/16 - 09:22,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,375,375,100,129.0,
Arta\Arta-38.284,06/08/16 - 09:06,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,341,303,86,103.9,
Arta\Arta-38.285,06/09/16 - 09:24,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,344,298,83,103.2,
Arta\Arta-38.286,06/10/16 - 08:46,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,327,295,88,101.4,
Arta\Arta-38.287,06/12/16 - 08:48,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,311,286,90,98.8,
Arta\Arta-38.288,06/13/16 - 09:01,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,287,236,77,80.9,
Arta\Arta-38.289,06/14/16 - 08:41,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,382,328,83,112.1,
Arta\Arta-38.290,06/15/16 - 07:49,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,376,376,100,128.7,
Arta\Arta-38.291,06/16/16 - 09:16,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,390,349,87,119.9,
Arta\Arta-38.292,06/17/16 - 08:34,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,415,361,84,123.8,
Arta\Arta-38.293,06/19/16 - 08:35,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,378,342,88,117.5,
Arta\Arta-38.294,06/22/16 - 09:19,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,371,320,83,110.2,
Arta\Arta-38.295,06/26/16 - 08:09,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,335,284,81,97.7,
Arta\Arta-38.296,06/27/16 - 08:21,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,302,302,100,103.6,
Arta\Arta-38.297,06/28/16 - 08:04,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,365,312,82,107.3,
Arta\Arta-38.298,06/29/16 - 08:24,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,394,350,87,120.3,
Arta\Arta-38.299,07/10/16 - 08:37,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,418,356,82,121.9,
Arta\Arta-38.300,07/11/16 - 10:09,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,448,388,84,132.9,
Arta\Arta-38.301,07/13/16 - 09:18,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,365,312,82,107.2,
Arta\Arta-38.302,07/16/16 - 08:49,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,372,314,81,108.1,
Arta\Arta-38.303,07/20/16 - 09:25,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,326,271,79,93.7,
Arta\Arta-38.304,07/21/16 - 15:32,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,352,301,82,103.5,
Arta\Arta-38.305,07/23/16 - 09:32,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,339,290,82,100.1,
Arta\Arta-38.306,07/24/16 - 10:06,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,350,295,81,101.8,
Arta\Arta-38.307,07/26/16 - 09:25,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,952,851,89,285.1,
Arta\Arta-38.308,07/29/16 - 15:11,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1015,1015,100,339.0,
Arta\Arta-38.309,08/05/16 - 08:58,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1116,1116,100,375.9,
Arta\Arta-38.310,08/06/16 - 09:00,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1007,735,71,248.9,
Arta\Arta-38.311,08/07/16 - 10:04,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,710,557,76,189.2,
