Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 387778418quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-29.023,06/03/13 - 07:54,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-2.6,
Arta\Arta-29.024,06/13/13 - 14:04,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,206,108,32,43.8,
Arta\Arta-29.025,06/17/13 - 07:49,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,211,107,31,43.7,
Arta\Arta-29.026,06/20/13 - 08:17,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1230,454,34,184.0,
Arta\Arta-29.027,06/24/13 - 08:04,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,239,118,32,49.4,
Arta\Arta-29.028,07/01/13 - 07:19,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,176,97,32,40.0,
Arta\Arta-29.029,07/08/13 - 07:42,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,209,107,31,45.7,
Arta\Arta-29.030,07/18/13 - 10:11,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,235,121,35,50.6,
Arta\Arta-29.031,07/22/13 - 07:01,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,201,106,32,43.8,
Arta\Arta-29.032,07/29/13 - 07:55,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,256,131,36,54.0,
Arta\Arta-29.033,08/05/13 - 07:12,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,185,99,31,41.3,
Arta\Arta-29.034,08/12/13 - 07:39,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,264,124,31,51.2,
Arta\Arta-29.035,08/19/13 - 09:22,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,232,114,31,46.7,
Arta\Arta-29.036,08/26/13 - 08:27,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,254,122,32,50.3,
Arta\Arta-29.037,09/02/13 - 08:18,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,276,127,31,51.9,
Arta\Arta-29.038,09/09/13 - 08:35,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,212,107,31,44.4,
Arta\Arta-29.039,09/16/13 - 08:45,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,183,98,30,41.3,
Arta\Arta-29.040,09/23/13 - 09:00,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,374,158,31,64.2,
Arta\Arta-29.041,09/26/13 - 09:01,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,260,124,31,51.8,
Arta\Arta-29.042,10/03/13 - 08:44,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,348,152,32,65.9,
Arta\Arta-29.043,10/10/13 - 08:46,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,94,29,39.3,
Arta\Arta-29.044,10/24/13 - 08:45,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,225,114,32,46.3,
Arta\Arta-29.045,10/28/13 - 08:54,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,187,101,31,41.0,
Arta\Arta-29.046,11/11/13 - 08:37,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,250,120,31,48.8,
Arta\Arta-29.047,11/25/13 - 08:50,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,277,129,31,52.4,
Arta\Arta-29.048,11/28/13 - 08:57,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,115.4,
Arta\Arta-29.049,12/02/13 - 09:05,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,296,135,32,54.5,
Arta\Arta-29.050,12/12/13 - 10:03,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,227,113,31,45.4,
Arta\Arta-29.051,12/16/13 - 10:28,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,264,124,31,49.3,
Arta\Arta-29.052,12/23/13 - 09:27,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,194,103,31,39.6,
Arta\Arta-29.053,12/30/13 - 09:25,Arta-29,3.500,1.750,3651.00,3651.00,0.03625,0.03625,3590.00,3590.00,X,19,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,226,113,31,43.7,
Arta\Arta-30.010,01/03/13 - 07:42,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1013,376,35,129.4,
Arta\Arta-30.011,01/10/13 - 08:23,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,975,975,100,329.2,
Arta\Arta-30.012,01/14/13 - 08:21,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1070,641,59,253.5,
Arta\Arta-30.013,01/17/13 - 07:49,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1026,970,94,380.2,
Arta\Arta-30.014,01/21/13 - 08:28,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1348,398,28,158.2,
Arta\Arta-30.015,01/24/13 - 08:54,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1118,406,35,161.0,
Arta\Arta-30.016,01/28/13 - 08:15,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1092,370,32,147.4,
Arta\Arta-30.017,01/31/13 - 08:17,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,966,314,30,124.8,
Arta\Arta-30.018,02/04/13 - 10:55,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,928,329,33,131.5,
Arta\Arta-30.019,02/07/13 - 08:34,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,908,320,33,128.0,
Arta\Arta-30.020,02/11/13 - 07:59,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,837,276,30,110.5,
Arta\Arta-30.021,02/12/13 - 08:37,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,893,296,31,117.9,
Arta\Arta-30.022,02/13/13 - 10:40,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,855,286,31,115.6,
Arta\Arta-30.023,02/14/13 - 07:51,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,849,290,32,116.3,
Arta\Arta-30.024,02/15/13 - 08:16,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,832,274,30,109.9,
Arta\Arta-30.025,02/16/13 - 08:02,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,871,289,31,115.9,
Arta\Arta-30.026,02/17/13 - 08:23,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,882,295,31,120.2,
Arta\Arta-30.027,02/18/13 - 09:31,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,890,295,31,117.7,
Arta\Arta-30.028,02/21/13 - 08:03,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,895,299,31,119.4,
Arta\Arta-30.029,02/22/13 - 08:16,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,915,364,38,145.8,
Arta\Arta-30.030,02/23/13 - 08:09,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,804,263,30,106.4,
Arta\Arta-30.031,02/24/13 - 09:43,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,872,297,32,120.8,
Arta\Arta-30.032,02/25/13 - 08:03,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,983,329,31,133.5,
Arta\Arta-30.033,02/28/13 - 07:49,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,851,290,32,117.1,
Arta\Arta-30.034,03/04/13 - 09:22,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,878,291,31,116.2,
Arta\Arta-30.035,03/07/13 - 14:42,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,810,263,30,106.2,
Arta\Arta-30.036,03/11/13 - 07:57,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,862,287,31,116.5,
Arta\Arta-30.037,03/14/13 - 10:05,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,820,283,32,116.2,
Arta\Arta-30.038,03/17/13 - 08:47,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,890,291,30,120.3,
Arta\Arta-30.039,03/21/13 - 08:50,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,868,312,34,126.3,
Arta\Arta-30.040,03/25/13 - 08:20,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,970,346,34,137.7,
Arta\Arta-30.041,03/28/13 - 08:05,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,794,275,32,110.3,
Arta\Arta-30.042,04/04/13 - 08:44,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,751,275,34,106.8,
Arta\Arta-30.043,04/06/13 - 13:58,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,720,262,34,106.8,
Arta\Arta-30.044,04/07/13 - 07:49,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,981,981,100,386.3,
Arta\Arta-30.045,04/12/13 - 09:34,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1200,1200,100,473.0,
Arta\Arta-30.046,04/14/13 - 11:10,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1128,361,30,144.3,
Arta\Arta-30.047,04/15/13 - 08:07,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1036,371,34,148.3,
Arta\Arta-30.048,04/18/13 - 07:50,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,953,953,100,375.6,
Arta\Arta-30.049,04/19/13 - 08:45,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1158,370,30,149.3,
Arta\Arta-30.050,04/20/13 - 07:49,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,930,930,100,367.6,
Arta\Arta-30.051,04/21/13 - 09:42,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1126,1126,100,443.6,
Arta\Arta-30.052,04/22/13 - 08:18,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1023,329,30,130.7,
Arta\Arta-30.053,04/23/13 - 07:45,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,943,337,34,134.3,
Arta\Arta-30.054,04/24/13 - 08:27,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,842,306,34,123.8,
Arta\Arta-30.055,04/25/13 - 09:04,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,809,319,37,129.3,
Arta\Arta-30.056,04/26/13 - 08:20,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,906,428,45,170.5,
Arta\Arta-30.057,04/29/13 - 08:21,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1505,606,39,242.3,
Arta\Arta-30.058,05/02/13 - 08:17,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,726,259,33,105.3,
Arta\Arta-30.059,05/06/13 - 07:31,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1335,589,43,233.7,
Arta\Arta-30.060,05/09/13 - 07:18,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,948,347,35,137.2,
Arta\Arta-30.061,05/13/13 - 07:05,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,83,32,34.7,
Arta\Arta-30.062,05/14/13 - 07:02,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,286,101,28,41.4,
Arta\Arta-30.063,05/16/13 - 13:13,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,920,920,100,361.8,
Arta\Arta-30.064,05/19/13 - 13:33,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1390,470,32,193.0,
Arta\Arta-30.065,05/23/13 - 14:16,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1234,1234,100,484.6,
Arta\Arta-30.066,05/24/13 - 08:57,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1154,1154,100,453.1,
Arta\Arta-30.067,05/26/13 - 15:48,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,849,274,30,107.6,
Arta\Arta-30.068,05/27/13 - 06:54,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,947,947,100,368.8,
Arta\Arta-30.069,05/30/13 - 07:30,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1130,407,34,158.1,
Arta\Arta-30.070,06/02/13 - 08:57,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,959,623,64,243.2,
Arta\Arta-30.071,06/03/13 - 07:29,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1020,965,94,373.7,
Arta\Arta-30.072,06/04/13 - 06:46,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1140,1140,100,441.1,
Arta\Arta-30.073,06/05/13 - 07:04,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1246,1185,95,458.4,
Arta\Arta-30.074,06/06/13 - 06:40,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1502,427,27,166.2,
Arta\Arta-30.075,06/10/13 - 16:38,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1238,1238,100,479.9,
Arta\Arta-30.076,06/13/13 - 13:35,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1180,639,53,251.8,
Arta\Arta-30.077,06/14/13 - 08:33,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1094,459,40,180.5,
Arta\Arta-30.078,06/17/13 - 07:04,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1061,459,42,180.6,
Arta\Arta-30.079,06/20/13 - 13:31,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,867,357,39,145.2,
Arta\Arta-30.080,06/24/13 - 07:29,Arta-30,3.500,X,3828.00,3828.00,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,864,366,40,144.6,
