Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-797585780quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-19.063,11/11/13 - 08:43,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,442,442,100,174.4,
East Arta\E-Arta-19.064,11/14/13 - 09:03,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,395,349,89,138.4,
East Arta\E-Arta-19.065,11/25/13 - 09:30,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,421,421,100,165.8,
East Arta\E-Arta-19.066,11/28/13 - 09:09,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,155.2,
East Arta\E-Arta-19.067,12/09/13 - 14:16,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,466,415,89,163.2,
East Arta\E-Arta-19.068,12/16/13 - 16:08,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,369,369,100,144.7,
East Arta\E-Arta-19.069,12/23/13 - 09:35,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,370,370,100,144.2,
East Arta\E-Arta-19.070,12/30/13 - 11:36,E-Arta-19,3.500,2.250,4195.00,4195.00,0.042,0.042,4314.00,4314.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,491,444,90,172.4,
East Arta\E-Arta-21.005,01/06/13 - 08:31,E-Arta-21,3.500,2.250,4165.00,4165.00,0.04165,0.04165,4112.00,4112.00,X,40,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1767,1767,100,593.9,
East Arta\E-Arta-21.006,01/13/13 - 08:23,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2161,2161,100,839.3,
East Arta\E-Arta-21.007,01/27/13 - 07:51,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1907,1907,100,742.0,
East Arta\E-Arta-21.008,02/03/13 - 08:48,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1883,1883,100,733.0,
East Arta\E-Arta-21.009,02/10/13 - 07:47,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1815,1815,100,707.0,
East Arta\E-Arta-21.010,02/17/13 - 10:12,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2019,1606,78,627.1,
East Arta\E-Arta-21.011,02/24/13 - 08:06,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1744,1744,100,679.6,
East Arta\E-Arta-21.012,03/03/13 - 10:07,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1784,1774,99,691.6,
East Arta\E-Arta-21.013,03/10/13 - 08:02,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1761,1743,99,678.8,
East Arta\E-Arta-21.014,03/18/13 - 15:56,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1747,1747,100,681.0,
East Arta\E-Arta-21.015,03/24/13 - 08:36,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1700,1700,100,662.9,
East Arta\E-Arta-21.016,03/31/13 - 14:58,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1695,1695,100,664.2,
East Arta\E-Arta-21.017,04/07/13 - 08:11,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1729,1598,92,625.0,
East Arta\E-Arta-21.018,04/14/13 - 08:35,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1691,1691,100,659.2,
East Arta\E-Arta-21.019,04/15/13 - 15:01,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1763,1763,100,689.6,
East Arta\E-Arta-21.020,04/21/13 - 08:01,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1703,1703,100,665.5,
East Arta\E-Arta-21.021,04/28/13 - 10:11,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1641,1641,100,642.5,
East Arta\E-Arta-21.022,05/02/13 - 09:24,E-Arta-21,3.500,2.250,4191.00,4191.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2349,2349,100,910.2,
East Arta\E-Arta-21.023,05/04/13 - 15:58,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1792,1792,100,697.8,
East Arta\E-Arta-21.024,05/05/13 - 13:25,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,05/05/13 - 13:35,26963,6320,10546,-2377,42.7,134.1,10.843,92.40,123.9,1185.0,2377.2,1984844.7,0,22621,13863,16691,11348,1838,1751,95,682.2,
East Arta\E-Arta-21.025,05/06/13 - 08:52,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1501,1273,83,497.2,
East Arta\E-Arta-21.026,05/07/13 - 07:01,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1554,1372,87,533.5,
East Arta\E-Arta-21.027,05/08/13 - 07:16,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1485,1485,100,577.8,
East Arta\E-Arta-21.028,05/12/13 - 07:24,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1474,1474,100,573.6,
East Arta\E-Arta-21.029,05/14/13 - 14:37,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1408,1408,100,550.5,
East Arta\E-Arta-21.030,05/20/13 - 09:52,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1326,1282,96,499.1,
East Arta\E-Arta-21.031,05/26/13 - 08:08,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1442,1442,100,558.5,
East Arta\E-Arta-21.032,06/02/13 - 07:39,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1416,1148,79,442.6,
East Arta\E-Arta-21.033,06/09/13 - 07:23,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1366,1366,100,524.3,
East Arta\E-Arta-21.034,06/16/13 - 07:10,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1371,1371,100,533.0,
East Arta\E-Arta-21.035,06/23/13 - 07:49,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1472,1472,100,572.0,
East Arta\E-Arta-21.036,06/30/13 - 07:06,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1432,1432,100,556.4,
East Arta\E-Arta-21.037,07/07/13 - 07:27,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1502,1502,100,584.9,
East Arta\E-Arta-21.038,07/14/13 - 07:12,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1543,1543,100,600.3,
East Arta\E-Arta-21.039,07/21/13 - 06:38,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1501,1373,91,533.8,
East Arta\E-Arta-21.040,08/04/13 - 08:46,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1416,1401,99,545.1,
East Arta\E-Arta-21.041,08/11/13 - 07:01,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1430,1430,100,556.4,
East Arta\E-Arta-21.042,08/18/13 - 08:26,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1419,1419,100,552.3,
East Arta\E-Arta-21.043,08/18/13 - 11:24,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,08/18/13 - 11:24,26920,7732,8465,-2706,37.3,132.0,10.778,89.17,117.7,1118.8,2705.8,1979266.3,22,19448,13863,18523,11348,X,X,X,X,
East Arta\E-Arta-21.044,08/25/13 - 07:57,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1413,1407,100,547.5,
East Arta\E-Arta-21.045,08/29/13 - 09:23,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,08/29/13 - 09:23,27353,7839,9199,-2713,38.2,130.0,10.778,87.76,114.1,1084.4,2713.2,2024210.5,35,18900,13863,20555,11348,X,X,X,X,
East Arta\E-Arta-21.046,09/01/13 - 14:18,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1348,1348,100,524.1,
East Arta\E-Arta-21.047,09/08/13 - 08:31,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2256,2256,100,875.5,
East Arta\E-Arta-21.048,09/15/13 - 08:16,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1554,1554,100,605.1,
East Arta\E-Arta-21.049,09/22/13 - 08:22,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1509,1509,100,586.7,
East Arta\E-Arta-21.050,09/29/13 - 09:30,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1441,1311,90,510.7,
East Arta\E-Arta-21.051,10/06/13 - 07:59,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1750,1750,100,681.3,
East Arta\E-Arta-21.052,10/13/13 - 08:38,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1437,1437,100,558.9,
East Arta\E-Arta-21.053,10/20/13 - 08:07,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1334,1334,100,519.1,
East Arta\E-Arta-21.054,10/27/13 - 08:00,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1254,1254,100,488.0,
East Arta\E-Arta-21.055,11/03/13 - 08:20,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1452,1452,100,563.4,
East Arta\E-Arta-21.056,11/04/13 - 09:30,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,11/04/13 - 09:30,26206,8073,8977,-3314,37.0,129.8,10.714,90.02,116.9,1104.3,3314.0,1923720.2,0,19659,13863,18237,11348,X,X,X,X,
East Arta\E-Arta-21.057,12/01/13 - 08:43,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1555,1555,100,603.7,
East Arta\E-Arta-21.058,12/08/13 - 08:18,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1456,1456,100,565.2,
East Arta\E-Arta-21.059,12/15/13 - 10:28,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1614,1614,100,625.8,
East Arta\E-Arta-21.060,12/22/13 - 09:25,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1331,1331,100,515.5,
East Arta\E-Arta-21.061,12/29/13 - 10:21,E-Arta-21,3.500,2.750,4199.00,4199.00,0.04165,0.04165,4082.00,4082.00,X,20,1.05,X,640000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1330,1164,86,451.0,
East Arta\E-Arta-24.004,01/30/13 - 10:33,E-Arta-24,3.500,3.750,4524.00,4524.00,0.04524,0.04524,5835.00,5835.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3538,3538,100,1376.0,
East Arta\E-Arta-24.005,02/28/13 - 09:36,E-Arta-24,3.500,3.750,4524.00,4524.00,0.04524,0.04524,5835.00,5835.00,X,20,1.05,X,912000,168.000,X,02/28/13 - 09:45,15626,6291,347,-795,8.5,179.5,10.169,100.00,179.5,2993.4,794.7,1164170.3,0,10550,10247,10234,22735,4108,4108,100,1590.5,
East Arta\E-Arta-24.006,03/04/13 - 15:17,E-Arta-24,3.500,3.750,4524.00,4524.00,0.04524,0.04524,5835.00,5835.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3608,3608,100,1400.7,
East Arta\E-Arta-24.007,07/21/13 - 13:26,E-Arta-24,3.500,3.750,4524.00,4524.00,0.04524,0.04524,5835.00,5835.00,X,20,1.05,X,912000,168.000,X,07/21/13 - 13:26,13701,5647,384,-2330,5.1,175.3,10.286,95.79,167.9,2831.7,2329.6,967189.8,26,10362,10247,10844,22735,X,X,X,X,
East Arta\E-Arta-24.008,09/05/13 - 09:51,E-Arta-24,3.500,3.750,4524.00,4524.00,0.04524,0.04524,5835.00,5835.00,X,20,1.05,X,912000,168.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4228,4228,100,1607.0,
East Arta\E-Arta-28.007,01/06/13 - 08:05,E-Arta-28,3.500,1.250,4320.00,4320.00,0.04539,0.04539,4440.00,4440.00,X,19,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2894,2894,100,1130.8,
East Arta\E-Arta-28.008,01/13/13 - 08:55,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2479,2479,100,962.3,
East Arta\E-Arta-28.009,01/27/13 - 08:14,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2343,2343,100,910.2,
East Arta\E-Arta-28.010,02/03/13 - 08:35,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2850,2850,100,1103.3,
East Arta\E-Arta-28.011,02/10/13 - 08:09,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2214,2214,100,860.4,
East Arta\E-Arta-28.012,02/17/13 - 09:59,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2268,2268,100,881.9,
East Arta\E-Arta-28.013,02/24/13 - 08:31,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2303,2303,100,895.0,
East Arta\E-Arta-28.014,03/03/13 - 09:56,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2250,2250,100,874.6,
East Arta\E-Arta-28.015,03/10/13 - 08:34,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2216,1970,89,767.6,
East Arta\E-Arta-28.016,03/18/13 - 16:59,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2163,2163,100,840.7,
East Arta\E-Arta-28.017,03/24/13 - 08:56,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2260,2098,93,816.3,
East Arta\E-Arta-28.018,03/31/13 - 14:47,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2415,2415,100,941.2,
East Arta\E-Arta-28.019,04/07/13 - 08:35,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2551,2551,100,992.9,
East Arta\E-Arta-28.020,04/14/13 - 08:24,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2382,2382,100,925.2,
East Arta\E-Arta-28.021,04/15/13 - 14:50,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2369,2252,95,877.8,
East Arta\E-Arta-28.022,04/18/13 - 08:57,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,87.435,X,04/18/13 - 09:05,13298,5931,1828,-288,6.3,90.8,10.976,37.83,34.4,68.7,287.9,761625.1,27,6698,8651,5037,2411,2407,2407,100,935.0,
East Arta\E-Arta-28.023,04/21/13 - 08:26,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2415,2415,100,939.4,
East Arta\E-Arta-28.024,04/28/13 - 09:54,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2322,2322,100,903.8,
East Arta\E-Arta-28.025,05/04/13 - 15:16,E-Arta-28,3.500,1.250,4318.00,4318.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1368,1368,100,534.3,
East Arta\E-Arta-28.026,05/05/13 - 14:08,E-Arta-28,3.500,2.750,4291.00,4291.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1711,1711,100,666.8,
East Arta\E-Arta-28.027,05/06/13 - 09:01,E-Arta-28,3.500,2.750,4291.00,4291.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1326,1326,100,517.9,
East Arta\E-Arta-28.028,05/07/13 - 07:11,E-Arta-28,3.500,2.750,4291.00,4291.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,05/07/13 - 07:24,21654,5820,7621,-24,33.8,144.0,10.778,96.22,138.5,1316.8,24.3,1527077.3,0,14153,9814,13039,11596,2601,2192,84,851.9,
East Arta\E-Arta-28.029,05/08/13 - 07:46,E-Arta-28,3.500,2.750,4291.00,4291.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1279,1279,100,499.1,
East Arta\E-Arta-28.030,05/09/13 - 13:37,E-Arta-28,3.500,2.750,4291.00,4291.00,0.04539,0.04539,4410.00,4410.00,X,20,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1299,1299,100,507.1,
