Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-1296773676quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-30.377,09/16/16 - 08:35,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,987,987,100,386.7,
Arta\Arta-30.378,09/21/16 - 08:00,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1010,1010,100,395.6,
Arta\Arta-30.379,09/27/16 - 09:04,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,841,627,74,248.9,
Arta\Arta-30.380,09/30/16 - 11:51,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,842,609,72,230.9,
Arta\Arta-30.381,10/01/16 - 09:28,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,825,825,100,317.3,
Arta\Arta-30.382,10/06/16 - 08:40,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,882,882,100,345.7,
Arta\Arta-30.383,10/14/16 - 08:13,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,763,763,100,299.2,
Arta\Arta-30.384,10/15/16 - 09:38,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,726,507,70,200.0,
Arta\Arta-30.385,10/15/16 - 09:49,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,734,536,73,214.9,
Arta\Arta-30.386,10/17/16 - 08:37,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,745,745,100,292.2,
Arta\Arta-30.387,10/21/16 - 09:11,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,779,779,100,305.5,
Arta\Arta-30.388,10/25/16 - 09:24,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,684,684,100,268.0,
Arta\Arta-30.389,10/26/16 - 10:22,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,710,710,100,278.2,
Arta\Arta-30.390,11/01/16 - 08:54,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,754,754,100,295.4,
Arta\Arta-30.391,11/04/16 - 08:31,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,729,729,100,286.2,
Arta\Arta-30.392,11/10/16 - 14:04,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,677,677,100,265.7,
Arta\Arta-30.393,11/11/16 - 12:07,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,657,446,68,176.3,
Arta\Arta-30.394,11/13/16 - 10:26,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,649,429,66,169.2,
Arta\Arta-30.395,11/16/16 - 08:50,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,620,406,65,160.2,
Arta\Arta-30.396,11/22/16 - 09:24,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,631,397,63,156.9,
Arta\Arta-30.397,11/29/16 - 08:29,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,622,622,100,244.1,
Arta\Arta-30.398,12/02/16 - 08:23,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,797,797,100,312.4,
Arta\Arta-30.399,12/07/16 - 08:29,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,602,602,100,236.6,
Arta\Arta-30.400,12/07/16 - 08:33,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1675,1675,100,655.6,
Arta\Arta-30.401,12/08/16 - 15:01,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,576,374,64,148.3,
Arta\Arta-30.402,12/11/16 - 10:01,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,788,788,100,309.0,
Arta\Arta-30.403,12/14/16 - 08:28,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,542,542,100,212.8,
Arta\Arta-30.404,12/21/16 - 08:45,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,520,350,67,138.8,
Arta\Arta-30.405,12/23/16 - 08:20,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,492,492,100,193.1,
Arta\Arta-30.406,12/26/16 - 10:02,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,853,853,100,334.5,
Arta\Arta-30.407,12/28/16 - 08:24,Arta-30,3.500,X,3805.10,3805.10,0.03828,0.03828,3798.00,3798.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,817,817,100,320.5,
Arta\Arta-31.220,08/07/16 - 10:13,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,68,27,30.7,
Arta\Arta-31.221,08/14/16 - 08:29,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,164,74,27,32.7,
Arta\Arta-31.222,08/28/16 - 08:55,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,146,69,27,30.9,
Arta\Arta-31.223,12/05/16 - 08:29,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,76,27,32.8,
Arta\Arta-31.224,12/18/16 - 08:32,Arta-31,3.500,1.250,3800.00,3800.00,0.03915,0.03915,3760.00,3760.00,X,19,1.05,X,320000,102.243,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,317,126,31,54.8,
Arta\Arta-34.232,08/07/16 - 09:55,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,141,141,100,56.3,
Arta\Arta-34.233,08/21/16 - 08:46,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,180,180,100,72.1,
Arta\Arta-34.234,11/20/16 - 10:15,Arta-34,3.500,2.250,3612.00,3612.00,0.03557,0.03557,3581.00,3581.00,X,19,1.05,X,912000,94.597,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,661,661,100,261.6,
Arta\Arta-37.171,08/07/16 - 10:20,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,106,106,100,43.2,
Arta\Arta-37.172,10/21/16 - 09:05,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,143,143,100,58.0,
Arta\Arta-37.173,10/23/16 - 16:27,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,10/23/16 - 16:27,15945,5427,5881,-1318,15.2,120.0,8.451,99.98,120.0,184.8,1317.9,896189.0,0,9619,7425,8683,2107,X,X,X,X,
Arta\Arta-37.174,11/10/16 - 13:58,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,848,848,100,333.0,
Arta\Arta-37.175,11/15/16 - 09:55,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,904,904,100,355.1,
Arta\Arta-37.176,11/25/16 - 09:38,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,967,967,100,379.3,
Arta\Arta-37.177,12/01/16 - 08:33,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,12/01/16 - 08:41,15719,5930,6550,-103,13.3,116.5,7.860,64.56,75.2,107.7,103.2,926524.6,16,12335,7425,10950,2107,214,205,96,82.3,
Arta\Arta-37.178,12/05/16 - 08:22,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,174,100,53.2,
Arta\Arta-37.179,12/11/16 - 10:08,Arta-37,3.500,1.250,3773.00,3773.00,0.03779,0.03779,3770.00,3770.00,X,19,1.05,X,640000,118.912,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,151,151,100,61.2,
Arta\Arta-38.309,08/05/16 - 08:58,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1116,1116,100,375.9,
Arta\Arta-38.310,08/06/16 - 09:00,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1007,735,71,248.9,
Arta\Arta-38.311,08/07/16 - 10:04,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,710,557,76,189.2,
Arta\Arta-38.312,08/08/16 - 10:14,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,475,386,78,132.1,
Arta\Arta-38.313,08/09/16 - 08:08,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,387,318,78,109.6,
Arta\Arta-38.314,08/10/16 - 08:18,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,297,262,85,91.1,
Arta\Arta-38.315,08/13/16 - 15:23,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,744,744,100,253.0,
Arta\Arta-38.316,08/17/16 - 08:24,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1011,1011,100,342.5,
Arta\Arta-38.317,08/24/16 - 08:49,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1475,1475,100,497.3,
Arta\Arta-38.318,09/02/16 - 09:08,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1219,1219,100,405.0,
Arta\Arta-38.319,09/07/16 - 08:35,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,423,262,55,93.0,
Arta\Arta-38.320,09/08/16 - 08:31,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1063,1063,100,359.8,
Arta\Arta-38.321,09/09/16 - 08:26,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,693,693,100,234.9,
Arta\Arta-38.322,09/11/16 - 09:05,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1056,854,80,293.5,
Arta\Arta-38.323,09/13/16 - 08:56,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-3.8,
Arta\Arta-38.324,09/13/16 - 08:59,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-3.4,
Arta\Arta-38.325,09/13/16 - 09:07,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.9,
Arta\Arta-38.326,09/14/16 - 09:27,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,881,881,100,299.1,
Arta\Arta-38.327,09/21/16 - 08:05,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1162,1162,100,392.9,
Arta\Arta-38.328,09/27/16 - 08:47,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,953,750,77,255.2,
Arta\Arta-38.329,09/27/16 - 08:58,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1541,1541,100,519.5,
Arta\Arta-38.330,10/05/16 - 08:31,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1281,1281,100,431.4,
Arta\Arta-38.331,10/07/16 - 08:58,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1506,1126,74,379.7,
Arta\Arta-38.332,10/12/16 - 09:11,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,904,782,85,265.3,
Arta\Arta-38.333,10/14/16 - 08:21,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,849,742,86,251.9,
Arta\Arta-38.334,10/16/16 - 08:57,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,845,743,87,252.2,
Arta\Arta-38.335,10/21/16 - 09:19,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,825,726,87,246.6,
Arta\Arta-38.336,10/27/16 - 08:36,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,510,430,82,147.0,
Arta\Arta-38.337,11/01/16 - 08:49,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,411,371,89,127.3,
Arta\Arta-38.338,11/02/16 - 09:24,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,397,343,84,117.9,
Arta\Arta-38.339,11/10/16 - 14:12,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,256,224,83,78.2,
Arta\Arta-38.340,11/11/16 - 08:57,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,253,232,89,81.3,
Arta\Arta-38.341,11/12/16 - 14:30,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,407,376,91,129.3,
Arta\Arta-38.342,11/14/16 - 08:53,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,670,670,100,228.5,
Arta\Arta-38.343,11/16/16 - 08:57,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,503,471,93,161.1,
Arta\Arta-38.344,11/22/16 - 09:17,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,527,483,90,165.1,
Arta\Arta-38.345,11/29/16 - 08:36,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,527,476,89,162.8,
Arta\Arta-38.346,12/07/16 - 08:45,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,463,411,87,140.3,
Arta\Arta-38.347,12/11/16 - 09:53,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,555,502,89,171.3,
Arta\Arta-38.348,12/14/16 - 08:35,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,461,405,86,138.8,
Arta\Arta-38.349,12/21/16 - 08:53,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,409,357,85,122.6,
Arta\Arta-38.350,12/23/16 - 08:27,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,391,329,81,113.1,
Arta\Arta-38.351,12/25/16 - 08:40,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,439,392,87,134.5,
Arta\Arta-38.352,12/28/16 - 08:35,Arta-38,3.500,X,3917.00,3917.00,0.03937,0.03937,3852.00,3852.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,704,613,86,208.8,
Arta\Arta-4.104,08/07/16 - 09:25,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,324,324,100,127.7,
Arta\Arta-4.105,08/14/16 - 08:50,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,290,287,99,113.0,
Arta\Arta-4.106,08/26/16 - 09:04,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,08/26/16 - 09:12,13171,6068,3697,-1414,3.8,96.3,6.522,12.30,11.8,14.1,1413.6,X,16,9721,7405,7001,1683,330,323,97,127.3,
Arta\Arta-4.107,08/28/16 - 09:08,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,291,291,100,115.0,
Arta\Arta-4.108,09/18/16 - 09:43,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,326,318,97,125.4,
Arta\Arta-4.109,11/18/16 - 08:51,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,331,204,49,81.2,
Arta\Arta-4.110,12/05/16 - 08:43,Arta-4,3.500,1.250,3014.00,3014.00,0.02989,0.02989,2933.00,2933.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,286,179,48,73.8,
Arta\Arta-40.180,08/14/16 - 09:14,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.0,
Arta\Arta-40.181,08/18/16 - 11:14,Arta-40,3.500,1.750,3397.00,3397.00,0.03397,0.03397,3284.00,3284.00,X,19,1.05,X,456000,102.000,X,08/18/16 - 11:24,14479,7297,3544,-101,2.5,99.8,6.818,14.93,14.9,36.3,100.7,688375.8,23,11146,8573,10798,3718,X,X,100,1.2,
