Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-28.267,04/18/18 - 09:28,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1596,1596,100,625.7,
East Arta\E-Arta-28.268,04/22/18 - 09:20,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1579,1579,100,619.0,
East Arta\E-Arta-28.269,05/02/18 - 09:38,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1602,1602,100,627.7,
East Arta\E-Arta-28.270,05/08/18 - 09:52,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1568,1568,100,614.2,
East Arta\E-Arta-28.271,05/16/18 - 11:10,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1582,1582,100,620.4,
East Arta\E-Arta-28.272,05/20/18 - 09:19,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1546,1546,100,606.3,
East Arta\E-Arta-28.273,06/03/18 - 09:57,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1540,1540,100,603.8,
East Arta\E-Arta-28.274,06/21/18 - 10:28,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1529,1529,100,600.0,
East Arta\E-Arta-28.275,06/27/18 - 09:46,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1524,1524,100,597.5,
East Arta\E-Arta-28.276,07/09/18 - 10:19,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1561,1561,100,612.1,
East Arta\E-Arta-28.277,07/16/18 - 11:37,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1526,1526,100,598.4,
East Arta\E-Arta-28.278,07/28/18 - 15:31,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1483,1483,100,581.8,
East Arta\E-Arta-28.279,08/01/18 - 10:03,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1529,1529,100,599.6,
East Arta\E-Arta-28.280,08/09/18 - 09:26,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1494,1494,100,585.8,
East Arta\E-Arta-28.281,08/15/18 - 10:50,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1489,1489,100,579.9,
East Arta\E-Arta-28.282,08/23/18 - 09:25,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1487,1487,100,581.8,
East Arta\E-Arta-28.283,08/29/18 - 10:04,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1487,1487,100,582.8,
East Arta\E-Arta-28.284,09/08/18 - 09:11,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1540,1540,100,603.6,
East Arta\E-Arta-28.285,09/12/18 - 09:43,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1959,1959,100,766.4,
East Arta\E-Arta-28.286,09/19/18 - 10:13,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2053,2053,100,802.1,
East Arta\E-Arta-28.287,09/24/18 - 09:50,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1913,1913,100,749.0,
East Arta\E-Arta-28.288,09/26/18 - 10:45,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1836,1836,100,719.4,
East Arta\E-Arta-28.289,10/08/18 - 09:51,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1586,1586,100,621.8,
East Arta\E-Arta-28.290,10/13/18 - 08:57,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1542,1542,100,604.6,
East Arta\E-Arta-28.291,10/17/18 - 09:13,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1584,1584,100,621.0,
East Arta\E-Arta-28.292,10/31/18 - 09:37,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1525,1525,100,597.0,
East Arta\E-Arta-28.293,11/03/18 - 09:39,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1513,1513,100,592.9,
East Arta\E-Arta-28.294,11/05/18 - 03:43,E-Arta-28,3.500,X,3465.00,3465.00,0.04539,0.04539,4274.00,4274.00,X,20,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1956,1956,100,765.7,
East Arta\E-Arta-28.295,11/05/18 - 05:26,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1925,1925,100,750.5,
East Arta\E-Arta-28.296,11/05/18 - 09:05,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1946,1946,100,758.8,
East Arta\E-Arta-28.297,11/05/18 - 16:02,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1866,1866,100,727.6,
East Arta\E-Arta-28.298,11/06/18 - 09:11,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2114,2114,100,823.0,
East Arta\E-Arta-28.299,11/06/18 - 16:17,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1817,1817,100,708.6,
East Arta\E-Arta-28.300,11/07/18 - 10:40,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1764,1764,100,688.3,
East Arta\E-Arta-28.301,11/07/18 - 16:15,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1680,1680,100,655.8,
East Arta\E-Arta-28.302,11/08/18 - 11:08,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1605,1605,100,626.5,
East Arta\E-Arta-28.303,11/08/18 - 16:08,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1555,1555,100,607.3,
East Arta\E-Arta-28.304,11/09/18 - 10:12,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1480,1480,100,578.2,
East Arta\E-Arta-28.305,11/09/18 - 15:12,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1209,1209,100,471.5,
East Arta\E-Arta-28.306,11/10/18 - 08:36,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1975,1975,100,768.7,
East Arta\E-Arta-28.307,11/11/18 - 09:04,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1390,1390,100,542.5,
East Arta\E-Arta-28.308,11/12/18 - 08:44,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1464,1464,100,571.3,
East Arta\E-Arta-28.309,11/13/18 - 08:53,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1449,1449,100,565.3,
East Arta\E-Arta-28.310,11/14/18 - 10:11,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1433,1433,100,558.8,
East Arta\E-Arta-28.311,11/16/18 - 10:05,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1380,1376,100,536.6,
East Arta\E-Arta-28.312,11/17/18 - 08:14,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1367,1367,100,532.9,
East Arta\E-Arta-28.313,11/21/18 - 09:36,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1299,1299,100,505.4,
East Arta\E-Arta-28.314,11/30/18 - 09:27,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1850,1850,100,721.4,
East Arta\E-Arta-28.315,12/05/18 - 10:56,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1737,1737,100,676.8,
East Arta\E-Arta-28.316,12/07/18 - 09:14,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1319,1319,100,513.2,
East Arta\E-Arta-28.317,12/10/18 - 11:06,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1229,1220,99,475.7,
East Arta\E-Arta-28.318,12/12/18 - 09:15,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1239,1239,100,483.1,
East Arta\E-Arta-28.319,12/20/18 - 09:57,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1593,1593,100,622.1,
East Arta\E-Arta-28.320,12/27/18 - 09:50,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1197,1134,95,442.5,
East Arta\E-Arta-28.321,01/03/19 - 11:15,E-Arta-28,3.500,X,3496.00,3496.00,0.04539,0.04539,4284.00,4284.00,X,20.5,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1178,1178,100,459.4,
East Arta\E-Arta-30.240,01/02/18 - 08:27,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1945,1945,100,756.6,
East Arta\E-Arta-30.241,01/07/18 - 10:43,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2081,2081,100,808.4,
East Arta\E-Arta-30.242,01/14/18 - 08:43,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,01/14/18 - 08:54,19178,7700,4957,-3209,7.1,95.7,7.200,33.68,32.2,42.3,3208.5,1137846.0,0,17977,10828,13995,2424,61,61,100,26.5,
East Arta\E-Arta-30.243,01/17/18 - 09:29,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,165,165,100,67.2,
East Arta\E-Arta-30.244,01/24/18 - 08:52,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,220,220,100,88.8,
East Arta\E-Arta-30.245,02/01/18 - 15:19,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,02/01/18 - 15:26,20587,11199,7463,-0,4.0,95.9,4.932,5.00,4.8,4.3,0.0,1216629.8,13,16218,10828,13504,2424,127,127,100,52.2,
East Arta\E-Arta-30.246,02/14/18 - 11:50,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,96,96,100,40.3,
East Arta\E-Arta-30.247,02/28/18 - 10:39,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,119,119,100,49.0,
East Arta\E-Arta-30.248,03/04/18 - 09:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,166.879,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,90,90,100,37.8,
East Arta\E-Arta-30.249,03/14/18 - 09:30,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,90,90,100,37.8,
East Arta\E-Arta-30.250,03/29/18 - 08:52,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,141,141,100,57.7,
East Arta\E-Arta-30.251,04/11/18 - 11:26,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,122,122,100,50.0,
East Arta\E-Arta-30.252,04/18/18 - 09:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,161,159,96,64.1,
East Arta\E-Arta-30.253,05/02/18 - 09:47,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,172,166,91,67.2,
East Arta\E-Arta-30.254,05/23/18 - 09:29,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,174,167,90,67.5,
East Arta\E-Arta-30.255,06/07/18 - 12:33,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1271,1271,100,497.0,
East Arta\E-Arta-30.256,06/21/18 - 10:43,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,155,100,63.3,
East Arta\E-Arta-30.257,06/27/18 - 09:54,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,199,199,100,80.0,
East Arta\E-Arta-30.258,07/11/18 - 09:39,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,198,198,100,79.6,
East Arta\E-Arta-30.259,08/01/18 - 10:16,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,203,201,98,80.8,
East Arta\E-Arta-30.260,08/29/18 - 10:18,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,189,189,100,76.5,
East Arta\E-Arta-30.261,09/12/18 - 09:56,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,207,207,100,83.5,
East Arta\E-Arta-30.262,10/03/18 - 09:09,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,176,176,100,71.3,
East Arta\E-Arta-30.263,11/14/18 - 10:28,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,203,203,100,82.0,
East Arta\E-Arta-30.264,12/12/18 - 09:32,E-Arta-30,3.500,1.250,4341.00,4341.00,0.0429,0.0429,4242.00,4242.00,X,20,1.05,X,912000,103.709,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,158,158,100,64.4,
East Arta\E-Arta-33.237,01/04/18 - 10:02,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,78,77,97,33.0,
East Arta\E-Arta-33.238,01/19/18 - 16:25,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,102,102,100,42.8,
East Arta\E-Arta-33.239,01/25/18 - 15:17,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,76,75,96,32.1,
East Arta\E-Arta-33.240,02/22/18 - 15:00,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,77,77,100,32.8,
East Arta\E-Arta-33.241,03/01/18 - 09:36,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,45,45,100,20.0,
East Arta\E-Arta-33.242,03/15/18 - 08:41,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,31,31,100,14.8,
East Arta\E-Arta-33.243,04/19/18 - 10:12,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,103,99,92,41.3,
East Arta\E-Arta-33.244,05/08/18 - 10:22,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,168.000,X,05/08/18 - 10:31,22423,9194,8430,-358,6.8,147.1,5.538,21.54,31.7,103.6,358.5,1910358.8,18,19423,10524,11213,8738,102,102,100,41.9,
East Arta\E-Arta-33.245,06/28/18 - 11:15,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,94,94,100,39.2,
East Arta\E-Arta-33.246,07/12/18 - 09:12,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,81,80,96,33.7,
East Arta\E-Arta-33.247,08/02/18 - 09:18,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,117,104,79,43.9,
East Arta\E-Arta-33.248,08/16/18 - 09:27,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,178,178,100,72.6,
East Arta\E-Arta-33.249,09/27/18 - 10:00,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,215,215,100,87.2,
East Arta\E-Arta-33.250,11/08/18 - 09:35,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,92,92,100,38.8,
East Arta\E-Arta-33.251,11/15/18 - 08:28,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,151,151,100,61.7,
East Arta\E-Arta-33.252,12/14/18 - 10:18,E-Arta-33,3.500,2.250,4830.00,4830.00,0.04813,0.04813,4773.00,4773.00,X,20,1.05,X,912000,106.943,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,29,29,100,14.0,
