Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
AG 4-9,05/08/12 - 09:39,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,05/08/12 - 09:54,21513,7918,7545,-3076,8.5,79.8,6.061,37.84,30.2,85.4,3076.3,299689.4,43,17507,12074,11208,7905,X,X,100,5.3,
AG 4-9,07/18/12 - 10:05,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,07/18/12 - 10:23,22575,7655,8190,-3127,9.7,83.9,6.000,41.61,34.9,97.7,3127.3,387765.0,51,17751,12074,11433,7905,X,X,100,1.1,
AG 4-9,09/29/12 - 11:57,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,09/29/12 - 12:16,17474,6591,3551,-4517,6.9,87.4,5.921,94.89,82.9,229.0,4516.6,368475.3,45,13224,12074,9146,7905,X,X,100,3.0,
AG 4-9,01/01/13 - 10:32,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,01/01/13 - 10:32,22465,8148,8304,-2801,9.3,83.2,6.000,38.88,32.4,90.6,2801.2,312302.4,63,17841,12074,12675,7905,X,X,X,X,
AG 4-9,01/03/13 - 12:27,AG 4-9,3.500,2.000,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,4.2,
AG 4-9,04/19/13 - 10:34,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,04/19/13 - 10:34,22420,8677,8437,-2435,8.6,81.1,6.040,34.23,27.8,59.9,2435.3,291451.3,47,18005,12074,12935,6052,X,X,100,6.1,
AG 4-9,08/25/13 - 08:43,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,08/25/13 - 08:43,22133,8616,8549,-2532,8.5,78.7,6.020,32.81,25.8,55.5,2532.0,281734.8,58,18368,12074,11664,6052,X,X,X,X,
AG 4-9,08/27/13 - 11:01,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,3.8,
AG 4-9,12/29/13 - 08:08,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,12/29/13 - 08:08,22423,8133,8202,-2845,8.9,82.1,5.941,37.14,30.5,64.7,2845.2,323486.6,40,17680,12074,11842,6052,X,X,X,X,
AG 4-9,12/29/13 - 14:53,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.7,
AG 4-9,04/16/14 - 09:02,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,04/16/14 - 09:21,22352,8671,8446,-2598,8.6,81.1,5.882,31.15,25.3,53.1,2597.9,296799.2,46,17871,12074,11270,6052,X,X,100,1.0,
AG 4-9,05/11/14 - 08:47,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,05/11/14 - 09:07,22165,9242,8465,-2177,7.9,79.8,5.941,24.55,19.6,41.6,2176.9,250553.8,57,18005,12074,12129,6052,X,X,100,1.9,
AG 4-9,05/31/14 - 06:39,AG 4-9,3.500,1.750,5530.00,5530.00,0.05265,0.05265,5530.00,5530.00,X,15,1.03,X,640000,100.452,62,05/31/14 - 06:56,22640,8857,8434,-2499,8.5,83.1,5.921,26.51,22.0,46.6,2499.1,383554.5,52,17875,12074,12325,6052,X,X,100,3.5,
AG 4,09/22/11 - 17:17,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3462,3462,100,1376.6,
AG 4,04/16/14 - 12:35,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3921,3921,100,1555.9,
AG 4,05/10/14 - 16:09,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3806,3806,100,1510.5,
AG 4,05/30/14 - 10:18,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3645,3645,100,1447.5,
AG 4,06/28/14 - 06:49,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3229,3229,100,1286.5,
AG 4,07/12/14 - 17:21,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3264,3264,100,1299.2,
AG 4,07/13/14 - 12:12,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3264,3264,100,1299.7,
AG 4,08/06/14 - 11:26,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3154,3154,100,1256.8,
AG 4,08/14/14 - 08:33,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3248,3248,100,1293.3,
AG 4,09/11/14 - 10:39,AG 4,3.500,2.875,5400.00,5400.00,0.05,0.05,5400.00,5400.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3002,3002,100,1196.2,
AG 6,09/25/11 - 09:28,AG 6,3.500,2.875,6100.00,6100.00,0.05,0.05,6100.00,6100.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,993,993,100,400.8,
AG 6,05/10/12 - 09:27,AG 6,3.500,2.875,5500.00,5500.00,0.05,0.05,5500.00,5500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1137,1137,100,459.7,
AG 6,07/17/12 - 17:35,AG 6,3.500,2.875,5500.00,5500.00,0.05,0.05,5500.00,5500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1220,1197,98,482.3,
AG 6,09/30/12 - 17:46,AG 6,3.500,2.875,5500.00,5500.00,0.05,0.05,5500.00,5500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,277,277,100,116.3,
AG 6,01/02/13 - 16:28,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,168,168,100,70.4,
AG 6,04/19/13 - 11:10,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,284,284,100,120.8,
AG 6,08/28/13 - 09:02,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,155,147,95,60.8,
AG 6,12/28/13 - 07:54,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,653,653,100,264.7,
AG 6,04/17/14 - 06:55,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,636,636,100,255.7,
AG 6,08/13/14 - 08:16,AG 6,3.500,2.875,5665.00,5665.00,0.05,0.05,5665.00,5665.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,683,683,100,273.6,
AG 8,09/25/11 - 09:13,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2065,1691,82,680.4,
AG 8,05/09/12 - 08:45,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2221,1967,89,790.0,
AG 8,07/20/12 - 11:35,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2237,1803,81,730.1,
AG 8,09/29/12 - 07:13,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2262,2262,100,906.3,
AG 8,12/29/12 - 17:03,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3740,3740,100,1479.9,
AG 8,04/19/13 - 16:59,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2354,2354,100,940.8,
AG 8,08/23/13 - 17:16,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2161,2161,100,867.5,
AG 8,12/28/13 - 07:27,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2238,2238,100,897.2,
AG 8,04/18/14 - 10:01,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2115,2115,100,847.1,
AG 8,08/13/14 - 07:20,AG 8,3.500,X,5080.00,5080.00,0.05,0.05,5080.00,5080.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2034,2034,100,818.7,
AG 9,05/10/12 - 08:35,AG 9,3.500,X,5800.00,5800.00,0.05,0.05,5800.00,5800.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5609,5609,100,1724.9,
AG 9,09/30/12 - 10:21,AG 9,3.500,X,5800.00,5800.00,0.05,0.05,5800.00,5800.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5586,5586,100,1731.2,
AG 9,01/03/13 - 08:01,AG 9,3.500,X,5800.00,5800.00,0.05,0.05,5800.00,5800.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5579,5579,100,1748.5,
AG 9,04/19/13 - 15:56,AG 9,3.500,X,3198.00,3198.00,0.05,0.05,3198.00,3198.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2943,2943,100,972.3,
AG 9,08/26/13 - 16:33,AG 9,3.500,X,3198.00,3198.00,0.05,0.05,3198.00,3198.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2982,2982,100,980.5,
AG 9,12/27/13 - 07:46,AG 9,3.500,X,3198.00,3198.00,0.05,0.05,3198.00,3198.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2927,2927,100,967.6,
AG 9,04/18/14 - 10:33,AG 9,3.500,X,3198.00,3198.00,0.05,0.05,3198.00,3198.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2947,2947,100,971.4,
AG 9,08/13/14 - 08:35,AG 9,3.500,X,3198.00,3198.00,0.05,0.05,3198.00,3198.00,X,40,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2943,2943,100,967.3,
AG N 1X,09/25/11 - 08:21,AG N-1X,3.500,2.875,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5568,5568,100,2197.7,
AG N 1X,05/10/12 - 07:36,AG N-1X,3.500,2.875,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5501,5501,100,2136.5,
AG N 1X,07/18/12 - 18:12,AG N-1X,3.500,2.875,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5620,5620,100,2204.5,
AG N 1X,09/28/12 - 16:37,AG N-1X,3.500,2.875,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5601,5601,100,2200.9,
AG N 1X,12/30/12 - 15:09,AG N-1X,3.500,2.875,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5592,5592,100,2199.8,
AG N 1X,04/18/13 - 11:19,AG N-1X,3.500,3.500,5860.00,5860.00,0.05,0.05,5860.00,5860.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,427,322,75,133.7,
AGHAR FIELD\AG N-2.001,09/25/11 - 08:34,AG N-2,3.500,X,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5335,5335,100,2075.4,
AG N 2,05/10/12 - 07:19,AG N-2,3.500,X,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5311,5311,100,2093.4,
AG N 2,07/18/12 - 18:33,AG N-2,3.500,X,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5255,5255,100,2069.0,
AG N 2,09/28/12 - 16:56,AG N-2,3.500,2.875,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5261,5261,100,2069.4,
AG N 2,12/30/12 - 14:42,AG N-2,3.500,2.875,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5241,5241,100,2068.6,
AG N 2,04/17/13 - 11:56,AG N-2,3.500,X,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5214,5024,96,1984.1,
AG N 2,12/28/13 - 08:20,AG N-2,3.500,2.875,5673.00,5673.00,0.05,0.05,5673.00,5673.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5393,5393,100,2094.3,
AG SW 1X,09/24/11 - 08:10,AG SW 1X,3.500,2.000,5603.00,5603.00,0.053015,0.053015,5603.00,5603.00,X,15,1.03,X,640000,144.000,62,09/24/11 - 08:28,22763,10142,6467,-2936,7.1,122.5,5.438,20.31,24.9,63.1,2936.3,507047.0,65,19738,14036,12366,8009,64,64,100,28.1,
AG SW 2,09/24/11 - 07:50,AG SW 2,3.500,X,4030.00,4030.00,0.05,0.05,4030.00,4030.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3202,3110,97,1239.8,
AG SW 2,05/09/12 - 05:57,AG SW 2,3.500,X,4030.00,4030.00,0.05,0.05,4030.00,4030.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3186,3186,100,1273.6,
AG SW 2,07/20/12 - 08:30,AG SW 2,3.500,X,4030.00,4030.00,0.05,0.05,4030.00,4030.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3230,2799,87,1120.6,
AG SW 2,09/30/12 - 06:40,AG SW 2,3.500,X,4030.00,4030.00,0.05,0.05,4030.00,4030.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3259,3259,100,1298.2,
AG SW 2,01/02/13 - 08:35,AG SW 2,3.500,X,4030.00,4030.00,0.05,0.05,4030.00,4030.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3163,3033,96,1211.6,
AG SW 2,04/18/13 - 10:00,AG SW 2,3.500,X,3974.00,3974.00,0.05,0.05,3974.00,3974.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3065,3065,100,1223.1,
AG SW 2,12/27/13 - 09:02,AG SW 2,3.500,X,3974.00,3974.00,0.05,0.05,3974.00,3974.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3757,3757,100,1496.6,
AGHAR FIELD\AG SW 3.001,09/24/11 - 08:46,AG SW 3,3.500,X,3500.00,3500.00,0.05,0.05,3500.00,3500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3203,3203,100,1272.4,
AG SW 3,05/08/12 - 10:25,AG SW 3,3.500,X,3500.00,3500.00,0.05,0.05,3500.00,3500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3218,3218,100,1278.5,
AG SW 3,07/20/12 - 08:59,AG SW 3,3.500,X,3500.00,3500.00,0.05,0.05,3500.00,3500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3008,2939,98,1178.5,
AG SW 3,09/27/12 - 17:07,AG SW 3,3.500,X,3500.00,3500.00,0.05,0.05,3500.00,3500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3215,3215,100,1275.4,
AG SW 3,01/02/13 - 08:00,AG SW 3,3.500,X,3500.00,3500.00,0.05,0.05,3500.00,3500.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3211,3211,100,1276.1,
AG SW 3,04/18/13 - 10:15,AG SW 3,3.500,X,3491.00,3491.00,0.05,0.05,3491.00,3491.00,X,15,1.03,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3139,3111,99,1243.3,
AG SW 4,09/24/11 - 07:16,AG SW 4,3.500,1.750,6025.00,6025.00,0.055125,0.055125,6025.00,6025.00,X,15,1.03,X,640000,109.529,62,09/24/11 - 07:36,23668,9093,6539,-3845,9.4,92.0,5.357,73.73,67.8,129.8,3844.8,358951.8,63,20821,15094,14379,6594,276,276,100,114.5,
AG SW 4,05/09/12 - 06:35,AG SW 4,3.500,1.750,6025.00,6025.00,0.055125,0.055125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,05/09/12 - 06:35,23406,10511,6386,-3277,6.2,91.0,5.202,41.34,37.6,69.9,3277.2,390395.2,45,20607,15094,13801,6594,X,X,X,X,
AG SW 4,05/09/12 - 08:27,AG SW 4,3.500,1.750,6025.00,6025.00,0.055125,0.055125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,167,167,100,68.5,
AG SW 4,07/20/12 - 07:25,AG SW 4,3.500,1.750,6025.00,6025.00,0.055125,0.055125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3784,3784,100,1495.4,
AG SW 4,07/20/12 - 07:30,AG SW 4,3.500,1.750,6025.00,6025.00,0.055125,0.055125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,156,131,84,56.3,
AG SW 4,07/20/12 - 08:19,AG SW 4,3.500,1.750,6025.00,6025.00,0.005125,0.005125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,07/20/12 - 08:19,22747,13380,6379,-146,6.0,103.2,5.085,80.63,83.2,151.1,145.6,317431.2,30,20130,15094,17662,6594,X,X,X,X,
AG SW 4,09/30/12 - 06:55,AG SW 4,3.500,1.750,6025.00,6025.00,0.005125,0.005125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,09/30/12 - 07:28,21149,13633,4975,-1053,3.6,104.8,5.114,59.84,62.7,114.5,1053.5,251818.8,10,13530,15094,10897,6594,185,185,100,75.9,
AG SW 4,01/03/13 - 14:44,AG SW 4,3.500,1.750,6025.00,6025.00,0.005125,0.005125,6025.00,6025.00,X,15,1.03,X,640000,111.851,62,01/03/13 - 15:11,23402,10827,7192,-3666,6.5,90.4,5.248,40.60,36.7,68.8,3666.1,372244.3,51,21146,15094,16462,6594,197,197,100,82.6,
AG SW 4,04/18/13 - 09:28,AG SW 4,3.500,2.000,6074.00,6074.00,0.005125,0.005125,6074.00,6074.00,X,15,1.03,X,640000,111.851,62,04/18/13 - 09:45,26317,11778,9449,-3068,7.1,84.4,5.438,32.81,27.7,70.2,3068.2,413759.5,49,23384,15192,13908,8317,219,185,84,78.3,
AG SW 5,05/09/12 - 05:12,AG SW 5,3.500,2.250,4200.00,4200.00,0.054,0.0254,4200.00,4200.00,X,40,1.05,X,912000,127.926,62,05/09/12 - 05:28,12418,5628,39,-2810,8.2,125.4,8.145,87.65,109.9,528.3,2810.4,201827.1,49,8605,10522,8188,7598,559,105,19,53.8,
AG SW 5,05/09/12 - 17:44,AG SW 5,3.500,2.250,4200.00,4200.00,0.0254,0.0254,4200.00,4200.00,X,40,1.05,X,912000,127.926,62,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1182,1182,100,412.1,
AG SW 5,10/11/13 - 15:10,AG SW 5,3.500,2.250,3550.00,3550.00,0.0254,0.0254,3550.00,3550.00,X,40,1.05,X,640000,144.000,62,10/11/13 - 15:33,13436,5481,2793,-687,8.9,142.0,6.844,99.38,141.2,570.3,687.1,283822.5,58,10236,8893,9279,6422,3383,3383,100,1088.7,
AG SW 5,12/27/13 - 08:08,AG SW 5,3.500,2.250,3550.00,3550.00,0.0254,0.0254,3550.00,3550.00,X,40,1.05,X,640000,144.000,62,12/27/13 - 08:24,13180,5771,2748,-600,8.5,142.1,6.818,99.10,140.8,566.5,600.3,283034.0,54,10719,8893,9156,6422,3304,3304,100,1081.3,
AG SW 6,09/24/11 - 09:02,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2357,2357,100,945.0,
AG SW 6,05/09/12 - 05:43,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2347,2347,100,941.3,
AG SW 6,07/20/12 - 08:48,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2361,2361,100,950.1,
AG SW 6,09/30/12 - 06:27,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2374,2374,100,952.0,
AG SW 6,01/02/13 - 08:18,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2410,2410,100,967.1,
AG SW 6,04/18/13 - 10:28,AG SW 6,3.500,X,3208.00,3208.00,0.05,0.05,3208.00,3208.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2427,2427,100,975.3,
AG SW 6,08/28/13 - 09:21,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2249,2056,91,826.4,
AG SW 6,12/27/13 - 08:44,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2525,2525,100,1012.2,
AG SW 6,04/13/14 - 17:06,AG SW 6,3.500,X,3200.00,3200.00,0.05,0.05,3200.00,3200.00,X,15,1.03,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2342,2342,100,937.8,
AG 4-21,09/30/12 - 11:27,AG 4-21,3.500,2.875,5820.00,5820.00,0.0541,0.0541,5820.00,5820.00,X,40,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2454,2166,88,724.0,
