Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-685014685quid (%),Pump Intake Pressure (psi (g)),
EPC\20.007,01/21/15 - 10:20,X,2.875,2.250,3750.00,2756.48,0.05,0.05,4330.71,3168.74,X,21,1.05,X,320000,95.000,40,01/21/15 - 10:55,11256,2761,4127,-977,7.7,91.6,7.377,84.65,77.5,337.6,976.7,248899.5,0,X,X,X,X,825,354,43,139.8,
EPC\20.008,01/21/15 - 11:09,X,2.875,1.750,3750.00,2756.48,0.05,0.05,4330.71,3168.74,X,21,1.05,X,320000,95.000,40,01/21/15 - 11:09,11692,3428,4160,-907,7.6,91.3,7.377,65.11,59.4,156.5,907.2,223818.7,0,8573,5340,5397,2678,X,X,X,X,
EPC\20.009,05/31/15 - 09:06,X,3.500,2.250,3287.40,2452.67,0.05,0.05,4330.71,3168.74,X,21,1.15,X,320000,84.000,40,05/31/15 - 09:42,10434,2895,4744,-1700,5.2,74.0,5.980,73.12,54.1,191.0,1700.5,273279.6,0,8538,4727,2976,3951,869,527,61,208.9,
EPC\20.010,06/05/15 - 07:20,X,3.500,2.250,3287.40,2452.67,0.05,0.05,4330.71,3168.74,X,21,1.15,X,320000,70.000,40,06/05/15 - 08:10,10362,2834,4216,-493,4.2,63.5,6.081,74.54,47.4,170.0,493.2,205129.8,0,8161,4727,4627,3951,946,598,63,236.7,
EPC\20.011,06/05/15 - 15:38,X,3.500,2.250,3287.40,2452.67,0.05,0.05,4330.71,3168.74,X,21,1.15,X,320000,70.000,40,06/05/15 - 16:03,11501,3073,4904,-1407,5.8,62.6,7.531,70.17,43.9,195.2,1407.2,231143.7,0,8945,4727,4727,3951,921,570,62,224.3,
EPC\20.012,03/08/16 - 07:58,X,3.500,2.250,3287.40,2452.67,0.05,0.05,4330.71,3168.74,X,21,1.15,X,320000,70.000,40,03/08/16 - 08:52,10908,2800,4346,-1766,5.2,62.1,7.469,65.73,40.8,180.1,1766.1,216068.1,0,8467,4726,4726,3962,540,485,90,190.8,
EPC\212.004,08/31/16 - 14:51,X,2.875,1.750,2232.00,1814.39,0.02232,0.02232,2610.00,2104.09,X,22.8,1.05,X,114000,52.000,25,08/31/16 - 15:39,6497,2079,2813,-910,1.9,49.7,5.042,90.43,44.9,80.9,909.9,93259.7,0,5608,3510,2750,1852,66,56,86,23.1,
EPC\213.003,09/02/16 - 06:44,X,2.875,2.250,2102.00,1640.15,0.02102,0.02102,2270.00,1753.95,X,22.8,1.05,X,114000,64.000,25,09/02/16 - 07:27,5408,2166,1737,-600,1.7,62.8,4.891,98.24,61.7,178.0,600.2,54845.9,0,4224,3135,3006,2777,612,602,98,232.4,
EPC\214.006,09/03/16 - 07:42,X,3.500,2.250,2238.00,1879.58,0.01,0.01,2533.00,2105.56,X,22,1.05,X,145000,54.000,30,09/03/16 - 08:22,8394,1447,3556,-1365,5.0,51.0,8.738,92.77,47.3,244.1,1364.7,111779.2,0,6201,3634,2912,3203,232,205,88,79.5,
EPC\217.001,09/05/16 - 08:58,X,4.500,3.750,564.30,564.30,0.01,0.01,2296.59,2296.59,X,10,1.05,X,456000,120.000,50,09/05/16 - 09:23,3421,1298,1778,129,2.2,119.8,5.521,98.36,117.9,1067.0,129.2,96891.8,0,2793,1414,2690,2834,367,367,100,163.6,
EPC\219.001,09/18/15 - 07:58,X,3.500,2.750,1748.00,1748.00,0.01,0.01,1860.00,1860.00,X,20,1.05,X,114000,64.000,50,09/18/15 - 08:24,5237,2646,1467,-366,2.2,62.7,9.574,84.61,53.0,447.6,366.5,73428.6,0,4552,3376,3472,4481,502,486,97,387.3,
EPC\22.007,01/27/15 - 11:16,X,2.875,1.750,2857.61,2546.10,0.0285761,0.0285761,2821.52,2517.93,X,21,1.05,X,114000,52.148,25,01/27/15 - 11:50,8990,2397,3827,-1609,4.7,48.4,8.955,98.21,47.5,151.9,1609.1,105871.0,0,6923,4955,4711,2503,1680,1680,100,674.9,
EPC\22.008,09/20/15 - 09:02,X,2.875,1.750,2857.61,2546.10,0.0285761,0.0285761,2821.52,2517.93,X,21,1.05,X,114000,54.000,50,09/20/15 - 09:36,8664,2832,3284,-1397,4.3,51.5,8.612,98.11,50.6,155.5,1397.3,105719.1,0,7273,4955,4653,2503,1707,1707,100,675.5,
EPC\220.003,09/16/15 - 08:06,X,3.500,2.750,1805.00,1805.00,0.01,0.01,2200.00,2200.00,X,20,1.05,X,114000,52.000,X,09/16/15 - 08:40,4357,3282,742,-365,0.7,51.0,10.227,60.12,30.7,276.8,365.0,31299.2,0,4243,3486,3484,4628,713,265,37,201.9,
EPC\221.007,09/16/15 - 10:36,X,4.500,2.750,2162.00,2162.00,0.02167,0.02167,2623.00,2623.00,X,20,1.05,X,114000,40.296,40,09/16/15 - 10:36,8433,2951,4033,-925,1.5,36.2,5.521,55.37,20.1,97.7,925.2,109547.8,0,7375,4184,3799,5465,X,X,X,X,
EPC\225.001,09/16/15 - 09:51,X,3.500,2.750,2085.63,1858.50,0.02027,0.02027,2454.00,2145.41,X,20,1.05,X,114000,64.000,40,09/16/15 - 10:28,8376,2973,4593,-132,2.4,59.5,5.455,69.30,41.2,198.2,131.8,115166.6,0,X,X,X,X,728,597,82,313.6,
EPC\225.002,09/16/15 - 11:50,X,4.500,2.750,2027.00,2027.00,0.05,0.05,1312.34,1312.34,X,10,1.05,X,114000,64.000,X,09/16/15 - 11:56,9921,1051,5640,-1360,7.8,59.9,8.824,93.11,55.7,433.7,1360.0,151398.9,0,8661,3884,2736,5478,X,X,X,X,
EPC\23.009,01/27/15 - 12:45,X,3.500,2.250,3083.99,2497.12,0.0308399,0.0308399,3182.41,2562.51,X,20,1.05,X,114000,52.148,25,01/27/15 - 13:04,9500,2660,3448,-1329,3.6,47.5,6.569,96.43,45.8,177.6,1328.7,108325.0,0,8269,4890,3862,4308,X,X,X,X,
EPC\24.006,01/27/15 - 09:59,X,3.500,1.750,2591.86,2164.12,0.0259186,0.0259186,2834.65,2331.64,X,21,1.05,X,114000,64.000,25,01/27/15 - 10:42,9110,2328,4266,-1504,3.6,60.7,6.000,14.99,9.1,19.5,1503.7,105430.1,1,7213,4209,3716,2238,21,21,100,28.1,
EPC\24.007,11/25/16 - 11:12,X,3.500,1.750,2654.20,2183.21,0.0259186,0.0259186,2834.65,2331.64,X,21,1.05,X,114000,64.000,25,11/25/16 - 11:42,9415,1673,4409,-1835,3.6,60.4,5.471,28.38,17.1,33.5,1835.3,123576.3,8,7442,4196,2784,2257,28,28,100,22.4,
EPC\244.010,04/02/15 - 09:19,X,3.500,2.250,6699.48,6699.48,0.0584974,0.0584974,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,04/02/15 - 10:16,27256,10446,8983,-720,22.1,130.1,6.716,92.74,120.7,478.3,720.2,777610.9,0,21519,13455,13553,11354,1838,1838,100,712.2,
EPC\244.011,08/18/15 - 21:03,X,3.500,2.250,6699.48,6699.48,0.05,0.05,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,08/18/15 - 21:40,25999,9498,8769,-1172,20.5,132.0,5.844,93.96,124.0,427.7,1172.2,780928.0,0,21235,13371,13562,11850,2094,2094,100,810.8,
EPC\244.012,12/19/15 - 09:20,X,3.500,2.250,6699.48,6699.48,0.05,0.05,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,12/19/15 - 10:37,24941,9406,7825,-468,17.6,134.0,5.825,96.15,128.8,442.8,468.4,719697.3,0,X,X,X,X,2454,2454,100,949.4,
EPC\244.013,12/19/15 - 09:42,X,3.500,2.250,6699.48,6699.48,0.05,0.05,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,12/20/15 - 09:58,26138,9004,8762,-465,18.9,129.6,5.825,95.88,124.2,427.2,465.5,801075.8,0,21551,13375,13354,11829,X,X,X,X,
EPC\244.015,02/16/16 - 10:40,X,3.500,2.250,6699.48,6699.48,0.05,0.05,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,02/16/16 - 11:33,26722,8861,8711,-492,22.9,138.1,6.667,92.54,127.8,502.8,492.4,798586.1,0,21340,13403,13448,11662,2137,2137,100,827.5,
EPC\244.016,02/21/16 - 11:36,X,3.500,2.250,6699.48,6699.48,0.05,0.05,7201.44,7201.44,X,20,1.15,0.64,1.28e+006,165.000,100,02/21/16 - 12:04,27068,8442,9148,-685,22.6,135.2,6.642,87.21,117.9,462.4,684.7,870816.9,0,22074,13403,13509,11662,1776,1776,100,688.4,
EPC\245.003,03/13/15 - 09:11,X,2.875,1.750,6863.52,6432.21,0.0593176,0.0593176,7749.34,7031.87,X,20,1.15,0.68,640000,85.714,100,03/13/15 - 09:15,22296,10252,7452,-308,8.9,56.0,8.738,75.52,42.3,131.9,307.7,411727.7,0,X,X,X,X,X,X,X,X,
EPC\245.006,01/16/16 - 11:26,X,2.875,1.500,7506.56,6919.29,0.05,0.05,8996.06,7900.26,X,20,1.15,0.68,912000,145.000,100,01/16/16 - 11:49,26323,6827,7574,-4485,24.6,130.3,6.360,95.04,123.9,206.7,4484.8,864610.4,0,18092,14360,11924,5720,X,X,100,270.6,
EPC\245.008,02/16/16 - 13:55,X,2.875,1.500,7198.16,6689.63,0.05,0.05,9028.87,7900.26,X,20,1.15,0.68,912000,145.000,100,02/16/16 - 14:35,23063,7082,6938,-2795,17.7,124.0,6.383,72.51,89.9,150.5,2795.3,1233200.8,10,17827,12566,11949,5395,500,500,100,194.8,
EPC\245.009,06/05/16 - 09:59,X,2.875,1.500,7198.16,6706.04,0.05,0.05,8996.06,7900.26,X,20,1.15,0.68,912000,145.000,100,06/05/16 - 10:33,17588,11457,2848,-22,8.2,149.8,6.360,94.50,141.5,236.2,22.0,647626.3,0,13802,12598,12598,5405,1730,1730,100,669.7,
EPC\245.010,08/06/16 - 09:29,X,2.875,1.500,7398.29,6830.71,0.05,0.05,8996.06,7900.26,X,20,1.15,0.68,912000,145.000,100,08/06/16 - 10:50,22181,8506,5215,-1611,15.2,126.4,6.360,97.36,123.0,205.3,1611.5,955437.6,0,16052,12928,12012,5506,1819,1777,98,687.3,
EPC\245.011,09/09/16 - 14:49,X,2.875,1.500,7398.29,6830.71,0.05,0.05,8996.06,7900.26,X,20,1.15,0.68,912000,145.000,100,09/09/16 - 15:29,24028,7175,7451,-2884,17.0,118.8,6.338,59.12,70.2,116.8,2883.7,714970.7,0,18477,12928,12186,5506,348,330,95,130.5,
EPC\247.009,06/17/15 - 10:55,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,06/17/15 - 11:03,24158,7756,6525,-1735,18.3,126.4,7.059,70.30,88.8,223.9,1734.9,728749.5,0,16772,12896,13057,6423,X,X,X,X,
EPC\247.010,08/20/15 - 13:54,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,08/20/15 - 14:20,24192,7612,6517,-1771,18.7,125.5,7.287,66.22,83.1,216.3,1770.7,785856.1,0,17164,12891,12475,6441,X,X,X,X,
EPC\247.011,12/17/15 - 09:38,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,12/17/15 - 10:19,23886,7583,6424,-1901,19.5,126.1,7.258,74.10,93.4,242.2,1900.7,718234.3,0,19743,12884,12385,6467,X,X,X,X,
EPC\247.013,02/17/16 - 10:50,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,02/17/16 - 11:35,23472,8029,6360,-1750,17.8,123.3,7.258,64.87,80.0,207.3,1750.5,719093.1,0,18963,12884,12334,6467,1215,937,77,355.5,
EPC\247.014,03/05/16 - 08:56,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,03/05/16 - 09:43,23367,8480,6748,-1568,16.7,123.9,6.667,68.72,85.2,202.8,1567.5,803788.6,0,18663,12896,12700,6423,1071,1027,96,389.7,
EPC\247.015,06/18/16 - 09:19,X,2.875,1.750,6998.03,6669.95,0.07,0.07,8241.47,7900.26,X,22,1.15,0.68,912000,145.000,100,06/18/16 - 09:48,22881,8958,6901,-1284,13.6,122.3,5.678,72.48,88.6,179.7,1284.3,664239.0,0,20126,12895,12604,6427,1057,1021,97,386.7,
EPC\248.009,03/13/15 - 13:28,X,2.875,1.750,6000.66,5898.95,0.0550033,0.0550033,8001.97,7920.14,X,20,1.15,0.76,640000,120.000,55,03/13/15 - 14:10,19539,2792,5982,-6226,29.2,108.1,8.955,95.20,102.9,328.9,6226.5,919067.6,0,14424,10707,7926,6879,1470,1418,97,555.7,
EPC\248.010,08/20/15 - 07:56,X,2.875,1.750,6000.66,5898.95,0.06,0.06,8001.97,7920.14,X,20,1.15,0.76,640000,120.000,55,08/20/15 - 08:44,20141,1724,7105,-7481,33.8,110.6,8.911,94.68,104.7,333.1,7481.3,980992.3,0,15631,10737,7162,6763,1503,1465,97,574.0,
EPC\248.011,09/19/15 - 08:03,X,2.875,1.750,6000.66,5898.95,0.06,0.06,8001.97,7920.14,X,20,1.15,0.76,640000,120.000,61.6622,09/19/15 - 09:11,20025,1484,7112,-7942,33.7,106.4,8.955,92.29,98.2,314.0,7941.7,776407.8,0,14254,10750,7736,6715,1460,1458,100,571.2,
EPC\248.012,01/17/16 - 11:01,X,2.875,1.750,6000.66,5898.95,0.06,0.06,8001.97,7920.14,X,20,1.15,0.76,640000,120.000,61.6622,01/17/16 - 11:49,19604,3772,5402,-5779,26.5,107.2,8.955,76.70,82.2,262.9,5779.3,753247.0,0,13756,10733,8535,6780,1394,1358,97,532.8,
EPC\248.013,03/18/16 - 10:27,X,2.875,1.750,6000.66,5898.95,0.06,0.06,8001.97,7920.14,X,20,1.15,0.76,912000,145.000,100,03/18/16 - 11:35,19735,3923,5319,-5678,27.8,130.0,7.895,86.99,113.0,318.7,5678.0,1089349.8,0,14173,10768,8669,6646,1362,1325,97,520.0,
EPC\248.014,06/21/16 - 09:39,X,2.875,1.750,6000.66,5898.95,0.06,0.06,8001.97,7920.14,X,20,1.15,0.76,912000,145.000,100,06/21/16 - 10:10,13974,8752,858,-906,8.2,148.4,7.965,97.00,143.9,409.3,906.1,890108.9,0,11038,10768,11096,6646,2037,2037,100,788.1,
EPC\25.004,09/20/15 - 08:26,X,3.500,2.250,3330.05,2846.41,0.0333005,0.0333005,3717.19,3107.18,X,20,1.05,X,114000,54.000,50,09/20/15 - 08:40,11563,3454,6015,-1085,4.1,43.5,8.696,47.68,20.8,106.6,1085.2,126976.5,5,11021,5664,5255,4662,X,X,X,X,
EPC\250.008,03/03/15 - 11:10,X,2.875,2.000,5498.69,5165.68,0.05,0.05,11154.86,8600.00,X,20,1.15,0.67,912000,124.000,100,03/03/15 - 11:28,19186,7949,6970,-1353,10.6,103.9,6.767,31.43,32.7,103.1,1352.9,408869.9,0,14598,10251,10431,6719,X,X,X,X,
EPC\250.009,08/20/15 - 09:21,X,2.875,2.000,5498.69,5165.68,0.05,0.05,11154.86,8600.00,X,20,1.15,0.67,912000,124.000,100,08/20/15 - 10:00,20091,5801,8147,-2433,15.2,97.7,6.923,69.07,67.5,217.8,2433.0,462997.0,2,14907,10226,9017,6836,638,460,72,184.3,
EPC\250.010,01/17/16 - 13:48,X,2.875,2.000,5498.69,5165.68,0.05,0.05,11154.86,8600.00,X,20,1.15,0.67,912000,124.000,100,01/17/16 - 14:18,21404,5348,8264,-2272,16.4,100.3,6.818,74.66,74.9,238.2,2271.6,506515.9,0,X,X,X,X,424,381,90,153.0,
EPC\250.011,01/17/16 - 14:25,X,2.875,2.000,5498.69,5165.68,0.05,0.05,11154.86,8600.00,X,20,1.15,0.67,912000,124.000,100,01/17/16 - 14:44,21124,5364,8178,-2177,15.9,100.4,6.818,71.35,71.6,227.8,2177.3,546162.1,0,17206,10229,10311,6821,X,X,X,X,
EPC\250.012,06/09/16 - 11:53,X,2.875,2.000,5498.69,5165.68,0.05,0.05,11154.86,8600.00,X,20,1.15,0.67,912000,124.000,100,06/09/16 - 12:28,21225,5469,9792,-3349,-15.7,149.1,6.818,66.45,99.1,315.1,3348.9,157319.4,0,17625,10233,10555,6806,462,430,93,174.9,
EPC\251.006,03/14/15 - 09:38,X,2.875,1.750,7798.56,6932.59,0.0639928,0.0639928,8918.00,7900.85,X,20,1.15,0.68,912000,125.106,100,03/14/15 - 10:35,24912,10573,7473,-1622,13.2,98.6,7.031,48.37,47.7,119.7,1622.5,549192.3,0,20476,13793,14733,6769,451,346,77,137.2,
EPC\251.007,01/05/16 - 02:22,X,2.875,1.750,7798.56,6932.59,0.06,0.06,8918.00,7900.85,X,20,1.15,0.68,912000,125.106,100,01/05/16 - 02:55,24891,10017,7834,-1679,13.6,92.9,6.950,60.71,56.4,140.0,1678.6,562291.1,0,20222,13790,14340,6781,415,403,97,158.9,
EPC\252.032,03/21/15 - 09:20,X,2.875,1.500,7358.92,7358.92,0.0619915,0.0619915,7923.23,7923.23,X,19.3,1.15,0.68,912000,145.000,100,03/21/15 - 10:46,-46,-46,15858,-28403,0.0,224.8,60.000,100.00,224.8,3538.0,28403.1,1951211.5,0,17245,13597,14442,5393,1516,1270,84,499.6,
EPC\252.033,08/21/15 - 13:31,X,2.875,1.500,7358.92,7358.92,0.07,0.07,7923.23,7923.23,X,19.3,1.05,0.68,912000,145.000,75,08/21/15 - 14:30,22958,7857,4254,-1465,17.7,133.9,8.145,77.75,104.1,222.5,1465.0,676094.9,0,17336,13609,15119,5330,1430,1171,82,460.8,
EPC\252.034,01/18/16 - 09:10,X,2.875,1.500,7358.92,7358.92,0.07,0.07,7923.23,7923.23,X,19.3,1.05,0.68,912000,145.000,75,01/18/16 - 09:44,22527,7926,3894,-1426,17.0,132.5,8.372,74.88,99.3,218.0,1425.8,601392.3,0,17273,13617,14792,5309,1419,1171,83,460.7,
EPC\252.035,03/07/16 - 09:27,X,2.875,1.500,7358.92,7358.92,0.05,0.05,7923.23,7923.23,X,19.3,1.05,0.68,912000,145.000,75,03/07/16 - 10:23,22625,7631,4458,-2271,18.2,133.0,8.333,76.70,102.0,223.0,2270.8,608787.7,0,17727,13598,14754,5362,1465,1241,85,488.2,
EPC\252.036,03/18/16 - 09:05,X,2.875,1.500,7358.92,7358.92,0.05,0.05,7923.23,7923.23,X,19.3,1.15,0.68,912000,145.000,75,03/18/16 - 09:51,22476,7768,4379,-2192,17.8,132.5,8.333,75.04,99.4,217.4,2192.2,597294.2,0,17313,13591,13362,5383,1430,1205,84,474.0,
EPC\252.037,07/14/16 - 10:16,X,2.875,1.500,7358.92,7358.92,0.05,0.05,7923.23,7923.23,X,19.3,1.15,0.68,912000,145.000,75,07/14/16 - 10:52,22647,7769,4577,-1915,16.9,133.3,8.295,72.37,96.5,210.0,1915.1,609295.5,0,17411,13602,13171,5351,1329,1118,84,440.0,
EPC\253.002,11/04/15 - 10:26,X,2.875,1.500,6200.79,5826.77,0.0560039,0.0560039,6660.10,6250.00,X,20,1.15,X,912000,145.000,100.536,11/04/15 - 14:06,17005,9268,3425,-1822,11.1,138.8,5.625,99.58,138.2,204.0,1821.5,418147.2,0,14290,11651,11089,4191,X,X,X,X,
EPC\253.003,11/07/15 - 08:04,X,2.875,1.500,6200.79,5826.77,0.0560039,0.0560039,6660.10,6250.00,X,20,1.15,X,912000,145.000,100.536,11/07/15 - 09:35,14990,9910,1348,-1700,5.6,138.0,5.625,96.67,133.4,196.9,1700.0,379366.9,0,12661,11651,10544,4191,2181,2181,100,847.9,
EPC\253.005,01/21/16 - 08:33,X,2.875,1.500,6200.79,5826.77,0.0560039,0.0560039,6660.10,6250.00,X,20,1.15,X,912000,145.000,100.536,01/21/16 - 08:47,18365,8377,3462,-1404,10.4,135.0,5.607,95.84,129.4,190.4,1403.5,499296.9,0,15476,11647,11010,4203,X,X,X,X,
EPC\253.006,07/25/16 - 08:20,X,2.875,1.500,6200.79,5826.77,0.0560039,0.0560039,6660.10,6250.00,X,20,1.15,X,912000,145.000,100.536,07/25/16 - 08:56,18025,9070,4991,-990,7.8,123.6,5.573,76.20,94.1,137.6,990.2,489068.9,0,15485,11644,11644,4209,593,593,100,233.4,
EPC\255.008,11/04/15 - 08:15,X,2.875,2.250,5823.49,5823.49,0.0541175,0.0541175,7263.00,7263.00,X,20,1.15,0.86,912000,145.000,100.536,11/04/15 - 09:40,21442,7575,6360,-711,18.1,129.4,7.059,96.35,124.6,519.3,710.9,628592.5,0,17479,11387,11232,11530,5474,5474,100,2840.6,
EPC\255.010,07/13/16 - 14:29,X,2.875,2.250,5823.49,5823.49,0.0541175,0.0541175,7263.00,7263.00,X,20,1.15,0.86,912000,145.000,100.536,07/13/16 - 14:29,20800,7409,5612,-792,16.6,130.9,7.004,95.24,124.6,515.3,792.3,639155.1,0,X,X,X,X,X,X,X,X,
EPC\255.011,07/13/16 - 14:53,X,2.875,2.250,5823.49,5823.49,0.0541175,0.0541175,7263.00,7263.00,X,20,1.15,0.86,912000,145.000,100.536,07/13/16 - 14:53,20360,7832,5635,-815,16.2,129.1,6.977,97.29,125.6,517.2,815.2,609662.5,2,15441,11401,11022,11450,X,X,X,X,
EPC\256.002,03/11/15 - 10:26,X,2.875,1.500,6998.03,6364.83,0.05,0.05,7381.89,6664.08,X,20,1.05,0.68,912000,124.000,100,03/11/15 - 11:15,21792,9205,5386,-1660,10.0,105.4,5.902,68.86,72.6,112.4,1660.1,428815.9,0,18535,13641,12828,4633,3706,3706,100,1427.6,
EPC\256.003,08/19/15 - 07:57,X,2.875,1.500,6998.03,6364.83,0.05,0.05,7381.89,6664.08,X,20,1.05,0.68,912000,124.000,100,08/19/15 - 08:18,22050,10258,5098,-1546,8.4,101.1,5.960,50.51,51.1,79.9,1546.2,513871.4,0,16918,13641,12650,4633,X,X,X,X,
EPC\256.004,12/02/15 - 11:31,X,2.875,1.500,8200.00,7296.00,0.066,0.066,8979.66,7900.00,X,20,1.05,0.68,912000,124.000,100,12/02/15 - 12:00,25429,10119,8219,-1647,12.6,89.7,5.960,76.19,68.4,106.9,1647.3,571664.8,0,20904,14362,13644,5235,4326,4326,100,1662.6,
EPC\256.005,01/21/16 - 13:30,X,2.875,1.500,8200.00,7296.00,0.02,0.02,8979.66,7900.00,X,20,1.05,0.68,912000,124.000,100,01/21/16 - 13:43,28354,12541,11053,-43,13.5,94.2,5.960,77.27,72.8,113.8,42.6,585019.4,0,20365,14336,14336,5305,X,X,X,X,
EPC\256.006,06/08/16 - 08:10,X,2.875,1.500,8200.00,7296.00,0.05,0.05,8979.66,7900.00,X,20,1.05,0.68,912000,124.000,100,06/08/16 - 08:16,25964,10000,9474,-2511,-13.0,168.0,5.921,X,168.0,261.0,2511.1,236340.3,0,21557,14338,13759,5301,X,X,X,X,
EPC\258.008,03/14/15 - 08:09,X,2.875,1.750,5092.52,5084.32,0.0504626,0.0504626,7736.22,7223.60,X,20,1.15,0.74,640000,103.750,64,03/14/15 - 09:13,18236,5430,5677,-1788,14.2,91.9,8.738,75.61,69.5,216.8,1787.5,452332.3,0,14925,10227,9733,5753,691,629,91,244.6,
EPC\258.010,08/19/15 - 13:31,X,2.875,1.750,5093.50,5085.30,0.05,0.05,7736.22,7223.60,X,20,1.15,0.74,640000,103.750,64,08/19/15 - 14:19,17750,5911,5616,-1788,13.7,91.2,8.696,74.98,68.4,212.2,1787.9,416655.8,0,14745,10238,9918,5717,789,789,100,306.0,
EPC\258.011,12/17/15 - 08:03,X,2.875,1.750,5093.50,5085.30,0.05,0.05,7736.22,7223.60,X,20,1.15,0.74,640000,103.750,64,12/17/15 - 08:41,18055,5562,5851,-2185,15.3,91.7,8.654,77.09,70.7,218.5,2184.7,421108.8,0,15113,10235,9662,5728,762,762,100,295.1,
EPC\258.012,06/06/16 - 08:05,X,2.875,1.750,5085.30,5068.90,0.05,0.05,7726.38,7200.00,X,20,1.15,0.74,640000,103.750,64,06/06/16 - 08:31,20410,7726,6733,-157,15.0,92.8,8.654,94.79,87.9,271.7,157.2,474323.2,0,15724,10492,10492,5716,X,X,X,X,
EPC\258.013,09/07/16 - 09:38,X,2.875,1.750,5085.30,5068.90,0.05,0.05,7726.38,7200.00,X,20,1.15,0.74,912000,104.000,64,09/07/16 - 10:23,17879,6801,5120,-1721,11.0,90.5,6.950,90.87,82.2,204.0,1721.2,773445.1,0,14498,10441,9992,5892,1423,1423,100,550.7,
EPC\259.005,04/23/15 - 09:48,X,2.875,1.750,6889.76,6837.27,0.05,0.05,7388.45,7200.00,X,20,1.15,0.68,912000,145.000,X,04/23/15 - 10:01,23654,5555,7389,-4165,26.5,132.9,6.950,94.70,125.8,312.3,4165.1,1184788.9,0,17576,12892,11165,7795,X,X,X,X,
EPC\259.006,08/19/15 - 08:55,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,08/19/15 - 09:29,22362,7692,5993,-2295,20.2,130.7,7.031,94.29,123.2,309.4,2295.5,1100023.0,0,16408,12830,11735,8034,X,X,X,X,
EPC\259.007,12/04/15 - 09:11,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,12/04/15 - 09:31,23705,6382,7225,-4018,26.2,134.0,6.950,95.87,128.5,318.9,4017.6,1013566.5,0,16834,12860,11729,7920,X,X,X,X,
EPC\259.009,01/21/16 - 11:04,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,01/21/16 - 11:37,21112,9773,4553,-1106,14.9,130.9,7.004,97.18,127.2,318.2,1105.7,820979.5,0,16680,12995,12853,7416,3456,3456,100,1311.4,
EPC\259.010,03/16/16 - 08:40,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,03/16/16 - 09:44,22995,6024,6846,-3616,24.3,129.9,6.950,93.77,121.8,302.4,3615.9,1284781.3,0,17895,12900,12167,7774,3438,3438,100,1304.8,
EPC\259.011,06/18/16 - 10:48,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,06/18/16 - 11:22,24506,10440,8701,-87,21.3,134.7,6.923,98.18,132.2,326.9,86.7,713641.2,0,16155,12864,12864,7907,3960,3960,100,1488.1,
EPC\259.012,06/21/16 - 10:47,X,2.875,1.750,6889.76,6843.83,0.05,0.05,7332.68,7198.16,X,22,1.15,0.68,912000,145.000,X,06/21/16 - 11:19,18679,11356,2520,651,7.2,145.6,6.977,99.87,145.4,362.3,650.6,576659.0,0,14621,12864,14244,7907,4339,4339,100,1627.8,
