Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-876888990quid (%),Pump Intake Pressure (psi (g)),
H E-1X,01/15/19 - 16:50,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,811,248,25,100.7,
H E-1X,01/18/19 - 16:57,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,968,295,26,123.7,
H E-1X,01/20/19 - 10:45,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1696,500,27,201.8,
H E-1X,01/21/19 - 09:55,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,285,118,26,51.3,
H E-1X,01/21/19 - 09:58,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,337,138,29,63.7,
H E-1X,01/22/19 - 10:11,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,01/22/19 - 10:11,21321,10849,5247,-1462,8.7,92.3,6.569,96.49,89.1,516.1,1461.8,321655.7,31,18243,13100,17706,12494,X,X,X,X,
H E-1X,02/01/19 - 08:54,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1897,540,26,214.0,
H E-1X,02/24/19 - 12:13,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,411,154,27,67.8,
H E-1X,02/24/19 - 12:16,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,953,301,27,123.8,
H E-1X,03/11/19 - 09:30,H E-1X,3.500,2.750,5157.00,5157.00,0.050785,0.050785,5098.43,5098.43,X,20,1.15,X,912000,103.660,75,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1313,456,32,185.0,
H-11,01/16/18 - 17:19,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1831,1831,100,738.1,
H-11,01/21/18 - 09:46,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1833,1833,100,738.7,
H-11,01/30/18 - 10:07,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1903,1903,100,773.2,
H-11,02/09/18 - 08:58,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1904,1904,100,767.4,
H-11,02/18/18 - 10:51,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1897,1897,100,764.4,
H-11,03/04/18 - 09:02,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1933,1933,100,778.9,
H-11,04/21/18 - 11:41,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.1,
H-11,04/21/18 - 11:45,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3571,3571,100,1426.0,
H-11,04/23/18 - 11:17,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1812,1812,100,724.6,
H-11,05/08/18 - 10:31,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2131,2131,100,857.6,
H-11,05/17/18 - 13:14,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2141,2141,100,851.3,
H-11,05/24/18 - 10:20,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2165,2165,100,871.0,
H-11,06/13/18 - 07:52,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2219,2219,100,895.4,
H-11,06/19/18 - 15:10,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2223,2223,100,893.9,
H-11,07/06/18 - 10:05,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2207,2207,100,886.5,
H-11,07/08/18 - 16:46,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2203,2035,92,817.7,
H-11,07/12/18 - 09:46,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2175,2175,100,874.9,
H-11,07/17/18 - 10:10,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2162,2162,100,869.8,
H-11,08/14/18 - 10:37,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2118,2118,100,852.4,
H-11,09/06/18 - 09:11,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2220,2190,99,880.8,
H-11,09/13/18 - 10:38,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,09/13/18 - 10:38,16673,6847,5722,-439,12.8,159.6,5.389,97.86,156.2,742.4,439.5,707275.0,3,14589,9239,12553,12305,X,X,X,X,
H-11,09/14/18 - 10:31,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,09/14/18 - 10:31,17297,6558,5997,-331,13.5,160.2,5.405,X,157.0,748.1,331.4,721446.2,0,14979,9239,13309,12305,X,X,X,X,
H-11,09/19/18 - 08:35,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2263,2263,100,909.9,
H-11,10/09/18 - 10:34,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2353,2353,100,945.5,
H-11,10/16/18 - 09:02,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2295,2295,100,923.5,
H-11,10/28/18 - 09:44,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2207,2207,100,887.1,
H-11,11/19/18 - 10:24,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2070,2070,100,833.4,
H-11,12/06/18 - 11:37,H-11,3.500,2.750,4209.00,4209.00,0.04127,0.04127,5141.08,5141.08,115.0,16,1.15,X,912000,168.000,100,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1941,1941,100,781.6,
