Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
Hana-West\Hana-West-2.328,03/02/18 - 07:37,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1602,1602,100,594.8,
Hana-West\Hana-West-2.329,03/03/18 - 07:26,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1605,1605,100,595.6,
Hana-West\Hana-West-2.330,03/03/18 - 16:04,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1601,1601,100,593.9,
Hana-West\Hana-West-2.331,03/04/18 - 15:45,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1589,1589,100,589.7,
Hana-West\Hana-West-2.332,03/05/18 - 16:05,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1637,1637,100,607.2,
Hana-West\Hana-West-2.333,03/07/18 - 10:41,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1633,1633,100,605.5,
Hana-West\Hana-West-2.334,03/08/18 - 11:06,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1617,1617,100,599.5,
Hana-West\Hana-West-2.335,03/09/18 - 07:42,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1641,1641,100,608.6,
Hana-West\Hana-West-2.336,03/10/18 - 10:22,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1668,1668,100,618.2,
Hana-West\Hana-West-2.337,03/11/18 - 08:10,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1659,1659,100,615.2,
Hana-West\Hana-West-2.338,03/12/18 - 07:57,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1649,1649,100,611.8,
Hana-West\Hana-West-2.339,03/13/18 - 12:44,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1628,1628,100,603.6,
Hana-West\Hana-West-2.340,03/15/18 - 07:55,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1637,1637,100,607.0,
Hana-West\Hana-West-2.341,03/16/18 - 11:03,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1643,1643,100,609.3,
Hana-West\Hana-West-2.342,03/17/18 - 10:35,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1647,1647,100,610.8,
Hana-West\Hana-West-2.343,03/25/18 - 10:32,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1692,1692,100,627.2,
Hana-West\Hana-West-2.344,03/28/18 - 10:28,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1695,1695,100,628.3,
Hana-West\Hana-West-2.345,03/31/18 - 09:54,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1684,1684,100,624.2,
Hana-West\Hana-West-2.346,04/06/18 - 11:23,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1707,1707,100,632.5,
Hana-West\Hana-West-2.347,04/21/18 - 10:22,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1783,1783,100,660.3,
Hana-West\Hana-West-2.348,04/23/18 - 10:23,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1789,1789,100,662.6,
Hana-West\Hana-West-2.349,05/05/18 - 10:25,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1822,1822,100,674.4,
Hana-West\Hana-West-2.350,05/12/18 - 09:44,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1856,1856,100,687.0,
Hana-West\Hana-West-2.351,05/13/18 - 10:31,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1867,1867,100,690.8,
Hana-West\Hana-West-2.352,05/19/18 - 12:43,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1815,1815,100,672.2,
Hana-West\Hana-West-2.353,05/20/18 - 10:56,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1830,1830,100,678.1,
Hana-West\Hana-West-2.354,05/26/18 - 08:11,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1826,1826,100,676.3,
Hana-West\Hana-West-2.355,06/02/18 - 10:28,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1796,1796,100,665.4,
Hana-West\Hana-West-2.356,06/09/18 - 10:21,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1811,1811,100,667.7,
Hana-West\Hana-West-2.357,06/23/18 - 14:49,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1791,1791,100,663.6,
Hana-West\Hana-West-2.358,07/08/18 - 13:53,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1744,1744,100,646.2,
Hana-West\Hana-West-2.359,07/23/18 - 07:29,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1792,1792,100,664.0,
Hana-West\Hana-West-2.360,08/04/18 - 09:19,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1766,1766,100,654.3,
Hana-West\Hana-West-2.361,08/11/18 - 14:10,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1752,1752,100,649.1,
Hana-West\Hana-West-2.362,08/16/18 - 11:12,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1762,1762,100,653.0,
Hana-West\Hana-West-2.363,08/23/18 - 11:25,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1821,1821,100,673.0,
Hana-West\Hana-West-2.364,09/03/18 - 11:14,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1804,1804,100,667.5,
Hana-West\Hana-West-2.365,09/23/18 - 16:34,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1775,1775,100,657.4,
Hana-West\Hana-West-2.366,10/11/18 - 11:32,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1757,1757,100,650.8,
Hana-West\Hana-West-2.367,10/31/18 - 11:10,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1726,1726,100,639.4,
Hana-West\Hana-West-2.368,11/07/18 - 12:10,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1687,1687,100,625.6,
Hana-West\Hana-West-2.369,11/10/18 - 10:45,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1682,1682,100,623.8,
Hana-West\Hana-West-2.370,11/13/18 - 10:47,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1660,1660,100,615.7,
Hana-West\Hana-West-2.371,11/24/18 - 11:06,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1645,1645,100,610.2,
Hana-West\Hana-West-2.372,12/04/18 - 16:43,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1607,1607,100,596.2,
Hana-West\Hana-West-2.373,12/09/18 - 14:16,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1625,1625,100,602.8,
Hana-West\Hana-West-2.374,12/15/18 - 11:44,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1652,1652,100,612.9,
Hana-West\Hana-West-2.375,12/22/18 - 10:39,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1627,1627,100,603.4,
Hana-West\Hana-West-2.376,01/01/19 - 13:31,Hana-West-2,3.500,X,2997.00,2990.46,0.02523,0.02523,5060.00,4978.32,90.0,28,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1676,1676,100,621.5,
Hana-West\Hana-West-5.279,01/08/18 - 17:01,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3281,3281,100,1220.0,
Hana-West\Hana-West-5.280,01/12/18 - 10:05,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3309,3309,100,1227.9,
Hana-West\Hana-West-5.281,01/13/18 - 10:16,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3300,3300,100,1224.7,
Hana-West\Hana-West-5.282,01/20/18 - 08:50,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3293,3288,100,1219.9,
Hana-West\Hana-West-5.283,01/27/18 - 08:56,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3327,3327,100,1233.6,
Hana-West\Hana-West-5.284,02/03/18 - 14:21,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3261,3261,100,1210.0,
Hana-West\Hana-West-5.285,02/17/18 - 10:04,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3382,3382,100,1253.5,
Hana-West\Hana-West-5.286,02/24/18 - 08:07,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3425,3425,100,1270.2,
Hana-West\Hana-West-5.287,03/03/18 - 08:22,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3381,3381,100,1253.6,
Hana-West\Hana-West-5.288,03/10/18 - 10:16,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3471,3471,100,1286.1,
Hana-West\Hana-West-5.289,03/17/18 - 10:29,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3398,3398,100,1259.6,
Hana-West\Hana-West-5.290,03/25/18 - 10:25,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3437,3437,100,1273.3,
Hana-West\Hana-West-5.291,03/31/18 - 09:48,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3418,3418,100,1267.5,
Hana-West\Hana-West-5.292,04/06/18 - 11:17,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3455,3455,100,1280.4,
Hana-West\Hana-West-5.293,04/21/18 - 10:08,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3559,3559,100,1317.2,
Hana-West\Hana-West-5.294,04/22/18 - 11:44,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3578,3578,100,1323.1,
Hana-West\Hana-West-5.295,05/05/18 - 10:18,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3634,3634,100,1343.4,
Hana-West\Hana-West-5.296,05/08/18 - 16:35,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3616,3616,100,1339.5,
Hana-West\Hana-West-5.297,05/11/18 - 10:41,Hana-West-5,3.500,X,4493.83,4493.83,0.03025,0.03025,4964.50,4964.50,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3424,3424,100,1272.3,
Hana-West\Hana-West-5.298,05/12/18 - 09:33,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2090,2090,100,794.6,
Hana-West\Hana-West-5.299,05/13/18 - 10:25,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2205,2205,100,838.1,
Hana-West\Hana-West-5.300,05/14/18 - 08:17,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2338,2338,100,887.1,
Hana-West\Hana-West-5.301,05/19/18 - 07:27,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2457,2457,100,931.1,
Hana-West\Hana-West-5.302,05/20/18 - 15:56,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2427,2427,100,920.0,
Hana-West\Hana-West-5.303,05/22/18 - 11:46,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2430,2430,100,921.1,
Hana-West\Hana-West-5.304,05/23/18 - 10:58,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2427,2427,100,920.4,
Hana-West\Hana-West-5.305,05/26/18 - 08:05,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2421,2421,100,918.0,
Hana-West\Hana-West-5.306,06/02/18 - 10:21,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2386,2386,100,905.1,
Hana-West\Hana-West-5.307,06/09/18 - 10:16,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2402,2402,100,908.2,
Hana-West\Hana-West-5.308,07/08/18 - 14:04,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2294,2294,100,883.2,
Hana-West\Hana-West-5.309,07/23/18 - 07:59,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2315,2315,100,891.6,
Hana-West\Hana-West-5.310,08/04/18 - 09:11,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2288,2288,100,881.1,
Hana-West\Hana-West-5.311,08/11/18 - 14:03,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2337,2215,95,841.0,
Hana-West\Hana-West-5.312,08/21/18 - 09:04,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2343,2343,100,887.6,
Hana-West\Hana-West-5.313,09/02/18 - 13:15,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2376,2376,100,901.0,
Hana-West\Hana-West-5.314,09/13/18 - 16:20,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2312,2312,100,877.8,
Hana-West\Hana-West-5.315,09/18/18 - 10:26,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2383,2383,100,904.0,
Hana-West\Hana-West-5.316,09/18/18 - 17:25,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2369,2369,100,898.7,
Hana-West\Hana-West-5.317,09/19/18 - 11:29,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2337,2337,100,887.0,
Hana-West\Hana-West-5.318,09/20/18 - 14:55,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2319,2319,100,880.3,
Hana-West\Hana-West-5.319,09/23/18 - 16:39,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2314,2314,100,878.2,
Hana-West\Hana-West-5.320,09/26/18 - 12:42,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2371,2371,100,899.8,
Hana-West\Hana-West-5.321,09/28/18 - 13:33,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2348,2348,100,891.0,
Hana-West\Hana-West-5.322,10/11/18 - 11:26,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2274,2274,100,863.6,
Hana-West\Hana-West-5.323,10/25/18 - 16:41,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2286,2286,100,867.8,
Hana-West\Hana-West-5.324,11/04/18 - 13:22,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2239,2239,100,850.3,
Hana-West\Hana-West-5.325,11/10/18 - 10:51,Hana-West-5,3.500,X,3505.00,3505.00,0.03025,0.03025,4964.50,4964.50,X,23.6,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2207,2207,100,838.6,
