Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-797585780quid (%),Pump Intake Pressure (psi (g)),
Hana\Hana-21.241,09/16/17 - 07:41,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3789,3789,100,1399.0,
Hana\Hana-21.242,10/05/17 - 11:24,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,10/05/17 - 11:33,17190,7889,2335,-759,12.0,142.4,7.759,99.57,141.7,649.2,758.7,1182120.5,0,10747,11128,9906,9085,3757,3757,100,1386.9,
Hana\Hana-21.243,10/14/17 - 12:48,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3750,3750,100,1384.4,
Hana\Hana-21.244,10/15/17 - 11:09,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3729,3729,100,1377.5,
Hana\Hana-21.245,10/29/17 - 11:06,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3732,3732,100,1378.0,
Hana\Hana-21.246,10/31/17 - 13:42,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3748,3748,100,1383.3,
Hana\Hana-21.247,12/09/17 - 13:58,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3694,3694,100,1364.1,
Hana\Hana-21.248,12/10/17 - 11:11,Hana-21,3.500,2.250,5022.00,5022.00,0.04898,0.098,4961.00,4961.00,X,25,1.05,X,912000,144.000,X,12/10/17 - 11:20,17285,7680,2264,-1187,12.5,141.5,7.759,99.85,141.3,647.0,1187.0,1182449.1,19,10116,11128,9325,9085,3678,3621,98,1338.2,
Hana\Hana-24.177,01/07/17 - 11:20,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1050,962,91,366.6,
Hana\Hana-24.178,01/14/17 - 08:17,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1048,1048,100,405.0,
Hana\Hana-24.179,01/20/17 - 10:06,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,972,894,91,346.6,
Hana\Hana-24.180,01/28/17 - 14:10,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1032,960,92,371.5,
Hana\Hana-24.181,02/04/17 - 09:00,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1054,1054,100,401.6,
Hana\Hana-24.182,02/11/17 - 08:50,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1007,1007,100,389.8,
Hana\Hana-24.183,03/11/17 - 09:41,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,975,975,100,377.4,
Hana\Hana-24.184,03/25/17 - 11:26,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,970,970,100,375.1,
Hana\Hana-24.185,04/02/17 - 11:21,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1011,1011,100,391.7,
Hana\Hana-24.186,04/08/17 - 08:04,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1026,1026,100,396.6,
Hana\Hana-24.187,04/15/17 - 09:28,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1058,1058,100,409.0,
Hana\Hana-24.188,04/22/17 - 08:38,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1085,1031,95,399.0,
Hana\Hana-24.189,04/29/17 - 08:53,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2876,2876,100,1092.9,
Hana\Hana-24.190,05/07/17 - 07:59,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,05/07/17 - 08:09,25508,8174,11356,-630,23.5,129.0,6.383,93.86,121.1,681.4,629.8,1625896.1,0,20597,11524,13775,13669,1266,1251,99,481.9,
Hana\Hana-24.191,05/13/17 - 14:50,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1156,1156,100,440.8,
Hana\Hana-24.192,05/20/17 - 08:11,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1291,1291,100,497.4,
Hana\Hana-24.193,05/26/17 - 09:45,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1416,1416,100,544.4,
Hana\Hana-24.194,06/03/17 - 07:45,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1328,1328,100,511.5,
Hana\Hana-24.195,06/17/17 - 08:20,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1204,1204,100,464.3,
Hana\Hana-24.196,06/24/17 - 07:47,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1190,1190,100,458.0,
Hana\Hana-24.197,07/03/17 - 11:48,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,07/03/17 - 11:55,24604,8586,10616,-36,21.8,129.5,6.406,94.96,122.9,694.5,36.2,1567386.8,0,19299,11524,10504,13669,1174,1174,100,453.0,
Hana\Hana-24.198,07/17/17 - 14:58,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,07/17/17 - 15:11,25116,8690,10952,-30,22.5,129.4,6.406,97.77,126.5,714.4,29.7,1603687.2,21,19072,11524,12639,13669,1010,1010,100,390.3,
Hana\Hana-24.199,07/22/17 - 09:30,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1219,1200,98,462.8,
Hana\Hana-24.200,08/05/17 - 08:38,Hana-W-11,3.500,2.750,5058.00,5058.00,0.05711,0.05711,4970.00,4970.00,X,22,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1270,1198,94,462.9,
Hana\Hana-24.201,08/12/17 - 08:50,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1254,1254,100,483.6,
Hana\Hana-24.202,08/19/17 - 08:02,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1326,1285,97,494.3,
Hana\Hana-24.203,08/26/17 - 10:10,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1478,1405,95,540.9,
Hana\Hana-24.204,09/02/17 - 10:57,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1749,1749,100,671.4,
Hana\Hana-24.205,09/04/17 - 10:09,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1833,1833,100,703.2,
Hana\Hana-24.206,09/14/17 - 10:37,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2040,1842,90,706.2,
Hana\Hana-24.207,09/19/17 - 08:59,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,09/19/17 - 09:08,23021,8278,10084,-179,25.2,146.7,7.377,100.00,146.7,954.5,178.6,1449719.9,0,12419,11524,11806,13669,2007,2007,100,768.1,
Hana\Hana-24.208,10/14/17 - 13:15,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2206,2206,100,843.4,
Hana\Hana-24.209,11/13/17 - 11:16,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2522,2522,100,958.4,
Hana\Hana-24.210,11/16/17 - 11:10,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2544,2544,100,969.9,
Hana\Hana-24.211,11/26/17 - 10:49,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2673,2627,98,1001.0,
Hana\Hana-24.212,12/11/17 - 12:15,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2726,2726,100,1038.2,
Hana\Hana-24.213,12/15/17 - 09:04,Hana-24,3.500,2.750,5058.00,5058.00,0.04762,0.04762,4970.00,4970.00,X,22,1.05,X,1.28e+006,147.133,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2755,2755,100,1049.2,
Hana\Hana-26.154,12/16/17 - 07:22,Hana-26 new,3.500,X,4982.00,4982.00,0.063285,0.063285,6188.50,6188.50,X,26,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4440,4440,100,1792.4,
Hana\Hana-26.155,12/16/17 - 13:18,Hana-26 new,3.500,X,4982.00,4982.00,0.063285,0.063285,6188.50,6188.50,X,26,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,217.7,
Hana\Hana-26.156,12/16/17 - 16:03,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,6188.50,6188.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,606,606,100,225.8,
Hana\Hana-26.157,12/16/17 - 16:10,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,6188.50,6188.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,612,612,100,228.2,
Hana\Hana-26.158,12/17/17 - 07:30,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,725,725,100,267.2,
Hana\Hana-26.159,12/18/17 - 11:03,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1285,1285,100,473.7,
Hana\Hana-26.160,12/18/17 - 16:46,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1412,1412,100,520.0,
Hana\Hana-26.161,12/19/17 - 10:26,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1377,1339,97,493.7,
Hana\Hana-26.162,12/19/17 - 16:48,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1385,1385,100,510.4,
Hana\Hana-26.163,12/20/17 - 16:07,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1475,1475,100,543.0,
Hana\Hana-26.164,12/21/17 - 11:36,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1509,1509,100,556.2,
Hana\Hana-26.165,12/22/17 - 10:41,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1615,1615,100,593.7,
Hana\Hana-26.166,12/23/17 - 11:05,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1672,1672,100,614.2,
Hana\Hana-26.167,12/24/17 - 11:04,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1724,1724,100,631.9,
Hana\Hana-26.168,12/27/17 - 08:31,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1922,1922,100,704.1,
Hana\Hana-26.169,12/29/17 - 16:10,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2039,2039,100,748.5,
Hana\Hana-26.170,12/31/17 - 13:17,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2113,1999,95,733.6,
Hana\Hana-26.171,01/01/18 - 10:48,Hana-26 new,3.500,X,4784.00,4784.00,0.063285,0.063285,4842.50,4842.50,X,26,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2139,2139,100,784.3,
Hana\Hana-27.504,01/02/17 - 08:14,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2918,2918,100,1091.6,
Hana\Hana-27.505,01/02/17 - 15:59,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2872,2872,100,1074.7,
Hana\Hana-27.506,01/03/17 - 10:56,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2908,2908,100,1082.5,
Hana\Hana-27.507,01/04/17 - 14:39,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2943,2943,100,1095.4,
Hana\Hana-27.508,01/05/17 - 07:39,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2967,2967,100,1104.5,
Hana\Hana-27.509,01/06/17 - 07:54,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3229,3229,100,1200.6,
Hana\Hana-27.510,01/07/17 - 10:31,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3264,3264,100,1212.7,
Hana\Hana-27.511,01/08/17 - 10:16,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3301,3301,100,1231.5,
Hana\Hana-27.512,01/09/17 - 13:51,Hana-27,3.500,X,5474.00,5474.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3313,3313,100,1235.4,
Hana\Hana-27.513,01/11/17 - 16:03,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2248,2248,100,846.6,
Hana\Hana-27.514,01/13/17 - 10:07,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2094,2094,100,789.7,
Hana\Hana-27.515,01/14/17 - 07:56,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2089,2089,100,787.6,
Hana\Hana-27.516,01/16/17 - 10:09,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2006,2006,100,756.7,
Hana\Hana-27.517,01/19/17 - 11:15,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2350,2350,100,884.5,
Hana\Hana-27.518,01/21/17 - 08:07,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2423,2423,100,911.6,
Hana\Hana-27.519,01/23/17 - 15:06,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2491,2491,100,936.1,
Hana\Hana-27.520,01/26/17 - 16:43,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2367,2367,100,885.0,
Hana\Hana-27.521,01/27/17 - 10:36,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2169,2169,100,817.4,
Hana\Hana-27.522,01/28/17 - 13:54,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2054,2054,100,774.8,
Hana\Hana-27.523,01/29/17 - 17:52,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1922,1922,100,725.6,
Hana\Hana-27.524,01/30/17 - 16:17,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1804,1804,100,681.4,
Hana\Hana-27.525,01/31/17 - 10:39,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1816,1816,100,686.1,
Hana\Hana-27.526,02/02/17 - 13:58,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1929,1929,100,727.9,
Hana\Hana-27.527,02/03/17 - 07:46,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1439,1439,100,539.5,
Hana\Hana-27.528,02/03/17 - 07:52,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,-3.2,
Hana\Hana-27.529,02/03/17 - 08:01,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1606,1606,100,602.4,
Hana\Hana-27.530,02/03/17 - 12:13,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1552,1547,100,579.9,
Hana\Hana-27.531,02/05/17 - 08:06,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1154,1154,100,438.3,
Hana\Hana-27.532,02/07/17 - 14:14,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1068,1068,100,406.4,
Hana\Hana-27.533,02/08/17 - 10:27,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,836,836,100,318.6,
Hana\Hana-27.534,02/10/17 - 11:01,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,722,722,100,276.0,
Hana\Hana-27.535,02/11/17 - 08:35,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,742,742,100,283.5,
Hana\Hana-27.536,02/12/17 - 11:28,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,750,750,100,286.7,
Hana\Hana-27.537,02/14/17 - 17:46,Hana-27,3.500,X,4854.00,4854.00,0.04525,0.04525,4926.00,4926.00,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,666,666,100,255.2,
