Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft),-685014685quid (%),Pump Intake Pressure (psi (g)),
EPC\275.003,02/27/14 - 09:59,X,2.875,1.250,8398.95,6650.26,0.05,0.05,10022.97,7900.26,X,19.4,1.05,0.65,912000,168.000,100,02/27/14 - 10:15,29135,9778,13081,-43,45.8,165.7,8.780,95.50,158.3,253.2,42.6,934285.7,0,17626,12910,12910,3517,X,X,X,X,
EPC\275.004,02/27/14 - 12:00,X,2.875,1.250,8398.95,6650.26,0.05,0.05,10022.97,7900.26,X,19.4,1.05,0.65,912000,168.000,100,02/27/14 - 12:04,27091,9455,11839,-175,40.2,152.5,8.780,98.09,149.6,239.3,175.2,958233.2,0,11283,12571,12571,3517,X,X,X,X,
EPC\276.011,02/09/14 - 11:29,X,2.875,1.500,6998.03,6935.70,0.05,0.05,8005.25,7900.26,X,23.4,1.05,0.68,912000,146.553,X,02/09/14 - 11:34,21568,9422,4763,-269,9.6,141.4,6.143,77.89,110.1,177.5,269.1,995341.2,0,16319,13478,13415,4993,66,66,100,437.7,
EPC\277.003,01/04/13 - 21:00,X,2.875,1.500,7798.56,7641.08,0.06,0.06,8077.00,7968.66,X,20,1.05,0.67,912000,145.000,100,01/04/13 - 21:26,23257,10235,4472,-1612,12.3,123.9,6.186,78.43,97.1,157.6,1612.2,599597.1,0,19039,15093,14856,5664,1048,914,87,350.9,
EPC\277.004,02/10/14 - 13:20,X,2.875,1.500,7798.56,7742.78,0.05,0.05,8120.08,7900.26,X,18,1.05,0.67,912000,145.000,100,02/10/14 - 14:28,23176,9481,5203,-1576,14.1,126.3,6.102,93.00,117.4,188.0,1576.0,597600.8,0,18342,14262,15475,5700,1537,1029,67,402.4,
EPC\277.005,10/31/14 - 19:03,X,2.875,1.500,7801.84,7627.95,0.05,0.05,8090.55,7900.26,X,20,1.05,0.67,912000,145.000,100,10/31/14 - 19:36,23089,9863,5444,-1097,11.9,121.3,6.061,75.48,91.6,145.6,1096.9,530284.0,0,19675,14413,14775,5517,942,655,70,252.1,
EPC\278.002,02/21/14 - 13:58,X,2.875,1.750,7496.72,6341.86,0.05,0.05,10114.83,7198.16,X,20,1.05,0.75,912000,145.000,100,02/21/14 - 14:05,23028,7551,6953,-2866,18.2,125.0,5.902,90.87,113.5,239.3,2865.7,930233.5,0,17677,12603,10713,6356,X,X,X,X,
EPC\280.002,01/05/13 - 21:37,X,2.875,1.750,7496.72,7316.27,0.05,0.05,8139.76,7943.57,X,20,1.05,0.68,912000,168.000,100,01/05/13 - 22:11,25868,9007,7239,-2230,25.8,144.6,7.171,87.14,126.0,322.7,2230.2,1157728.9,0,19107,14063,13560,7441,1777,1665,94,646.6,
EPC\280.003,02/09/14 - 09:15,X,2.875,1.750,7500.00,7283.46,0.01,0.01,8074.15,7837.00,X,18,1.05,0.68,912000,145.000,100,02/09/14 - 09:22,20535,10168,3701,-1616,11.5,137.6,7.171,94.56,130.1,333.1,1616.2,702386.0,0,15634,13821,13350,7663,X,X,X,X,
EPC\280.004,10/28/14 - 21:03,X,2.875,1.750,7500.00,7312.99,0.01,0.01,8087.27,7900.00,X,20,1.05,0.68,912000,145.000,100,10/28/14 - 21:54,24407,9121,7210,-2773,21.0,129.3,6.950,94.67,122.4,303.9,2773.0,726508.8,0,18061,13928,13627,7643,84,41,49,890.3,
EPC\281.002,01/05/13 - 00:07,X,2.875,1.500,7500.00,7057.09,0.0625,0.0625,7913.39,7349.08,X,20,1.05,0.73,912000,145.000,100,01/05/13 - 01:14,23070,9412,4985,-1761,18.8,139.8,6.923,92.35,129.2,234.6,1761.3,1150612.9,0,17339,14843,14930,5231,1443,1232,85,484.9,
EPC\281.003,02/10/14 - 10:41,X,3.500,1.500,7500.00,7089.90,0.05,0.05,7880.58,7349.08,X,18,1.05,0.73,912000,145.000,100,02/10/14 - 11:15,22151,10715,4129,-1613,14.8,144.1,6.818,90.00,129.7,232.0,1613.3,990456.6,0,16530,14845,14166,5153,1797,1797,100,711.6,
EPC\282.002,02/03/13 - 18:55,X,2.875,1.500,9186.35,7083.33,0.05,0.05,9990.16,7349.08,X,20,1.05,0.68,912000,145.000,100,02/03/13 - 19:41,23556,8415,4318,-3610,19.0,125.8,7.317,98.04,123.3,236.7,3609.7,1307286.2,0,17752,15075,12386,5062,2533,2520,100,974.9,
EPC\282.003,02/05/13 - 18:48,X,2.875,1.500,9186.35,7083.33,0.05,0.05,9990.16,7349.08,X,20,1.05,0.68,912000,145.000,100,02/05/13 - 18:53,24532,8877,4923,-3872,23.7,130.0,8.108,95.50,124.2,264.1,3871.7,1299147.7,0,18486,15075,12807,5062,1777,1777,100,689.0,
EPC\282.005,02/10/14 - 09:36,X,2.875,1.500,9186.35,7009.51,0.05,0.05,9990.16,7349.08,X,18,1.05,0.68,912000,145.000,100,02/10/14 - 09:39,24970,6657,6045,-5466,22.9,117.2,7.200,76.21,89.3,168.8,5465.6,1629430.1,0,16898,15045,11945,5083,1038,570,55,226.8,
EPC\283.002,05/24/13 - 14:16,X,2.875,1.500,7414.70,7290.03,0.05,0.05,7509.84,7350.00,X,20,1.05,0.75,912000,168.000,100,05/24/13 - 14:39,22735,9666,5671,-1677,14.1,148.7,5.187,86.45,128.6,175.0,X,880241.8,0,17922,13500,13183,5337,X,X,X,X,
EPC\283.004,02/25/14 - 10:11,X,2.875,1.500,7414.70,7286.75,0.05,0.05,7477.03,7349.08,X,20,1.05,0.75,912000,168.000,100,02/25/14 - 10:38,22617,8370,5373,-3342,22.5,145.1,6.716,97.90,142.0,250.3,3341.8,1055970.4,0,16902,13559,12983,5409,X,X,X,X,
EPC\283.005,10/28/14 - 19:41,X,2.875,1.500,7414.70,7273.62,0.05,0.05,7493.44,7350.00,X,20,1.05,0.75,912000,168.000,100,10/28/14 - 20:38,20567,10624,5514,-1828,8.2,147.7,3.015,X,147.7,116.8,1828.0,634584.1,0,17979,13445,12155,5688,2124,2124,100,823.4,
EPC\284.001,05/24/13 - 08:26,X,2.875,1.250,7798.56,7408.14,0.05,0.05,8362.86,7900.26,X,20,1.05,0.75,912000,168.000,100,05/24/13 - 09:16,21383,10044,4581,-1800,13.4,153.7,5.279,94.17,144.7,139.2,1800.2,687343.5,0,17374,13675,12546,3703,37,27,73,701.6,
EPC\284.003,02/27/14 - 09:21,X,2.875,1.250,7798.56,7427.82,0.05,0.05,8385.83,7875.27,X,20,1.05,0.75,912000,168.000,100,02/27/14 - 09:27,20657,9951,4006,-3646,14.1,144.3,5.902,91.44,131.9,141.9,3645.6,621050.4,0,16271,13721,12318,3697,X,X,X,X,
EPC\288.001,10/26/14 - 21:10,X,2.875,1.750,8198.82,7194.88,0.05,0.05,8369.42,7350.00,X,20,1.05,0.7,912000,124.000,100.536,10/26/14 - 22:25,26109,10369,7576,-1707,18.8,102.1,7.930,75.66,77.2,218.7,1707.0,586509.8,0,19822,14060,13810,7020,1715,1660,97,645.3,
EPC\294.005,01/06/13 - 23:40,X,3.500,1.750,6499.34,6482.94,0.05,0.05,7276.90,7234.25,X,20.6,1.05,0.76,640000,84.878,100,01/07/13 - 00:08,18841,9457,5811,-692,6.5,63.2,7.031,83.69,52.9,132.7,692.0,484985.7,0,16693,11977,12119,6403,1420,1141,80,439.6,
EPC\294.006,02/06/13 - 18:52,X,3.500,1.750,6499.34,6482.94,0.05,0.05,7276.90,7234.25,X,20.6,1.05,0.76,640000,84.878,100,02/06/13 - 18:56,19067,8944,5760,-851,6.9,63.2,7.087,83.04,52.5,132.8,851.5,329165.1,0,16620,11977,12211,6403,X,X,X,X,
EPC\294.007,02/20/14 - 08:01,X,2.875,1.750,6499.34,6433.73,0.05,0.05,7273.62,7198.16,X,20.6,1.05,0.76,640000,84.878,100,02/20/14 - 08:51,18955,9303,5174,-385,7.5,61.5,8.612,82.50,50.8,156.1,384.9,724333.5,0,16566,11972,11877,6372,2217,1837,83,705.6,
EPC\296.004,01/06/13 - 21:09,X,2.875,2.000,6998.03,6689.63,0.06,0.06,7749.34,7388.45,X,22,1.05,0.75,640000,103.000,100,01/06/13 - 21:12,25568,9268,8963,-1199,15.4,71.3,8.654,74.94,53.5,215.8,1198.9,528616.7,0,18925,13296,14019,8622,X,X,X,X,
EPC\296.005,02/22/14 - 09:57,X,2.875,1.750,6998.03,6686.35,0.06,0.06,7739.50,7375.33,X,23.2,1.05,0.75,640000,103.000,100,02/22/14 - 10:10,23214,9407,7112,-526,13.8,78.2,8.612,86.91,67.9,208.9,526.2,920352.0,0,17509,12884,12884,6679,X,X,X,X,
EPC\296.006,10/30/14 - 23:37,X,2.875,1.750,6863.52,6561.68,0.05,0.05,7739.50,7375.33,X,23.2,1.05,0.75,640000,87.500,85.7909,10/31/14 - 00:01,22281,9564,6882,-1081,9.9,55.8,8.780,83.84,46.8,146.8,1081.2,830803.2,0,17063,12723,12256,6554,X,X,X,X,
EPC\298.003,01/03/13 - 01:02,X,2.875,1.250,6597.77,5538.06,0.05,0.05,8320.21,7253.81,X,20,1.05,0.75,912000,168.000,100,01/03/13 - 01:41,24602,2868,7906,-6168,36.8,146.1,7.143,95.96,140.2,182.5,6167.6,1264838.4,0,15776,11489,5935,2976,730,542,74,210.9,
EPC\298.004,02/23/14 - 08:39,X,2.875,1.250,6597.77,5521.65,0.05,0.05,8323.49,7198.16,X,22.9,1.05,0.75,912000,168.000,100,02/23/14 - 08:46,19476,7642,5279,-628,18.1,155.5,7.115,96.36,149.8,194.2,627.6,783624.0,0,13414,10088,9507,2957,X,X,X,X,
EPC\299.004,02/06/13 - 20:32,X,2.875,1.750,7299.87,7299.87,0.05,0.05,7900.00,7900.00,X,22.9,1.05,X,640000,103.750,X,02/06/13 - 20:55,23397,9444,5384,-1750,11.3,77.6,8.911,X,77.6,247.1,1749.7,535379.5,0,23099,13928,16804,7127,X,X,X,X,
EPC\300.003,01/06/13 - 20:00,X,2.875,1.250,7201.44,6664.70,0.05,0.05,8530.18,7924.54,X,20,1.05,0.68,912000,168.000,100,01/06/13 - 20:05,17826,10623,3910,-1567,11.9,165.0,6.040,45.00,74.2,81.7,1567.3,588357.9,0,16326,12506,14220,3447,X,X,X,X,
EPC\300.004,02/22/14 - 11:30,X,2.875,1.750,7201.44,6676.51,0.07,0.07,8536.75,7900.26,X,25,1.05,0.68,912000,168.000,100,02/22/14 - 11:40,27913,9657,10507,-365,24.4,147.2,6.040,22.62,33.3,71.8,365.1,1532688.5,0,21484,12850,14760,6841,X,X,X,X,
EPC\300.005,02/27/14 - 13:54,X,2.875,1.750,7201.44,6676.51,0.07,0.07,8536.75,7900.26,X,25,1.05,0.68,912000,168.000,100,02/27/14 - 13:57,27470,8619,11283,-73,23.2,144.4,5.980,80.26,115.9,247.5,73.3,1505493.4,0,X,X,X,X,X,X,X,X,
EPC\300.006,02/27/14 - 14:00,X,2.875,1.750,7201.44,6676.51,0.07,0.07,8536.75,7900.26,X,25,1.05,0.68,912000,168.000,100,02/27/14 - 14:05,27072,8797,10942,-177,23.4,145.0,6.020,82.76,120.0,258.0,177.0,1066448.3,0,20664,12850,13046,6841,X,X,X,X,
EPC\301.003,01/03/13 - 18:48,X,2.875,2.000,6899.61,6204.07,0.059498,0.059498,8625.33,7755.64,X,23,1.05,X,912000,168.000,100,01/03/13 - 19:08,24684,6537,7899,-3348,37.5,162.5,7.895,95.50,155.2,571.3,3347.6,1400641.3,0,16233,12874,13278,8307,X,X,X,X,
EPC\301.004,02/02/13 - 19:00,X,2.875,2.000,6899.61,6204.07,0.059498,0.059498,8625.33,7900.26,X,23,1.05,X,912000,168.000,100,02/02/13 - 19:14,23657,6692,7723,-3107,35.9,163.7,7.860,86.50,141.6,519.1,3107.0,1357143.7,0,17516,12835,13214,8333,X,X,X,X,
EPC\304.005,01/08/13 - 01:27,X,2.875,2.000,7595.14,6676.51,0.05,0.05,7923.23,7236.55,X,24,1.05,0.8,912000,146.553,100,01/08/13 - 01:36,23096,7251,8332,-4864,12.0,107.2,4.700,90.01,96.5,211.5,4864.5,737626.0,0,18846,12938,9604,8328,X,X,X,X,
EPC\304.006,02/25/14 - 15:42,X,2.875,1.500,7598.43,6653.54,0.05,0.05,8146.33,7198.16,X,25.5,1.05,0.8,912000,146.553,100,02/25/14 - 15:48,23045,11181,8781,-413,10.9,121.0,4.627,98.27,118.9,144.3,412.7,609550.0,0,X,X,X,X,X,X,X,X,
EPC\304.007,02/25/14 - 15:51,X,2.875,1.500,7598.43,6653.54,0.05,0.05,8146.33,7198.16,X,25.5,1.05,0.8,912000,145.000,100,02/25/14 - 15:52,22880,11248,8733,-493,10.6,118.0,4.627,98.20,115.9,140.7,493.2,668761.3,0,20316,13071,11691,4619,X,X,X,X,
EPC\304.009,10/30/14 - 21:12,X,2.875,1.750,7598.43,6653.54,0.05,0.05,8146.33,7198.16,X,25.5,1.05,0.8,912000,145.000,100,10/30/14 - 21:33,22154,9289,6984,-2610,10.7,111.1,4.700,84.24,93.6,157.1,2610.4,641842.1,0,17168,13217,10744,6287,1632,1139,70,432.0,
EPC\306.003,01/05/13 - 18:43,X,3.500,1.750,6998.03,6870.08,0.05,0.05,7667.32,7379.46,X,20,1.05,0.69,912000,145.000,100,01/05/13 - 19:32,21248,8815,4136,-1863,15.2,129.7,6.897,93.96,121.8,300.1,1863.1,587403.0,0,16794,13460,13170,7139,3294,3294,100,1253.9,
EPC\306.004,01/11/13 - 18:33,X,3.500,1.750,6998.03,6870.08,0.05,0.05,7670.60,7379.46,X,20,1.05,0.69,912000,145.000,100,01/11/13 - 19:11,21410,8669,4269,-1908,16.3,131.0,7.171,94.00,123.1,315.3,1907.7,593239.1,0,16289,13460,12791,7139,3273,3273,100,1245.9,
EPC\306.005,01/17/13 - 18:32,X,3.500,1.750,6998.03,6870.08,0.05,0.05,7670.60,7379.46,X,20,1.05,0.69,912000,145.000,100,01/17/13 - 19:15,21386,8229,4200,-1760,17.3,133.3,7.660,93.25,124.3,340.1,1760.2,695887.9,0,15962,13460,12586,7139,3261,3261,100,1241.4,
EPC\306.006,02/22/14 - 08:23,X,2.875,1.750,6499.34,6427.17,0.05,0.05,7641.08,7349.08,X,24,1.05,0.69,912000,168.000,135,02/22/14 - 08:33,25175,8715,7890,-119,32.0,155.8,9.231,82.87,129.1,425.5,118.5,1016397.8,0,17331,12217,12217,6669,X,X,X,X,
EPC\306.007,10/30/14 - 18:13,X,2.875,1.750,6499.34,6427.17,0.05,0.05,7641.08,7349.08,X,24,1.05,0.69,912000,168.000,75,10/30/14 - 19:01,23641,5865,6481,-3135,34.8,150.5,9.184,X,134.6,441.3,3135.1,1156043.1,0,15989,12241,12058,6579,52,52,100,459.6,
EPC\307.008,02/22/14 - 10:42,X,2.875,1.750,6998.03,6561.68,0.05,0.05,7877.30,7290.03,X,22.5,1.05,0.82,912000,168.000,X,02/22/14 - 10:52,26273,9738,9583,-150,25.1,148.6,6.618,92.96,138.2,326.5,149.7,997062.6,0,17755,12717,12717,6951,X,X,X,X,
EPC\307.009,11/12/14 - 19:47,X,2.875,1.750,6899.61,6446.85,0.059498,0.059498,7913.39,7290.03,X,22,1.05,0.82,912000,168.000,100,11/12/14 - 20:16,24030,6175,7340,-2894,25.3,146.6,6.569,86.40,126.6,297.1,2894.2,1014965.3,0,17316,12446,11730,6700,X,X,X,X,
EPC\313.001,05/25/13 - 13:11,X,2.875,1.500,7798.56,6338.58,0.0725722,0.0725722,9934.38,7900.26,X,20,1.05,0.75,912000,146.553,100,05/25/13 - 13:29,24906,9148,8292,-3018,15.7,126.6,6.360,27.95,35.4,59.1,3018.3,690351.5,0,19783,13490,14787,4848,3656,3656,100,1506.3,
EPC\313.004,02/26/14 - 14:30,X,2.875,1.750,9186.35,7657.48,0.05,0.05,10091.86,8005.25,X,20,1.05,0.75,912000,145.000,100,02/26/14 - 15:02,33436,3179,15597,-8529,41.3,141.1,6.452,98.25,138.6,319.3,8529.3,1117427.5,0,X,X,X,X,X,X,X,X,
EPC\313.005,02/26/14 - 15:07,X,2.875,1.750,9186.35,7657.48,0.0709318,0.0709318,10091.86,8530.18,X,20,1.05,0.75,912000,145.000,100,02/26/14 - 15:09,33442,3229,15395,-8030,41.3,141.0,6.429,93.72,132.1,303.3,8030.3,1536789.7,0,24434,14911,11240,7512,X,X,X,X,
EPC\313.006,11/20/14 - 20:20,X,2.875,1.750,9186.35,7680.45,0.05,0.05,10104.99,8599.08,X,20,1.15,0.75,912000,145.000,100,11/20/14 - 20:59,29614,8258,11253,-3312,23.7,107.9,6.338,93.25,100.6,227.8,3312.0,1417605.7,0,27414,14781,16411,8018,X,X,X,X,
EPC\316.003,10/26/14 - 17:17,X,2.875,1.500,6998.03,5994.09,0.05,0.05,8218.50,7172.47,X,20,1.05,0.7,912000,168.000,100.536,10/26/14 - 19:07,22975,6504,5375,-2387,23.4,161.0,7.317,71.52,115.1,221.0,2386.9,1226537.8,5,15114,11844,11405,4292,1428,979,69,383.3,
EPC\317.003,01/03/13 - 23:38,X,2.875,1.750,7500.00,6712.60,0.05,0.05,10564.30,8638.71,X,20,1.05,0.7,912000,145.000,X,01/04/13 - 00:20,25752,3737,9562,-7504,43.5,146.0,8.036,100.00,146.0,418.9,7503.7,1570404.7,0,18372,13145,11279,7016,1994,1994,100,777.1,
EPC\317.004,01/17/13 - 20:28,X,2.875,2.000,7424.54,6640.42,0.06,0.06,10564.30,8600.00,X,20,1.05,0.7,912000,145.000,X,01/17/13 - 21:05,26289,5687,10777,-5318,24.3,103.9,6.061,95.00,98.7,278.9,5317.7,1470949.6,0,20692,13089,11233,9013,1914,1914,100,746.2,
EPC\317.005,02/09/14 - 14:21,X,2.875,2.000,7414.70,6597.77,0.06,0.06,10564.30,8600.00,X,18,1.05,0.7,912000,145.000,X,02/09/14 - 14:42,26341,4651,10724,-5407,31.5,113.4,7.171,93.09,105.6,353.1,5406.6,1540805.2,0,21401,12882,10351,9227,1906,1477,77,587.0,
EPC\317.007,11/12/14 - 18:03,X,2.875,1.750,7516.40,6709.32,0.06,0.06,10564.30,8600.00,X,18,1.05,0.7,912000,145.000,100,11/12/14 - 19:11,24157,7835,7369,-2448,22.6,123.7,7.059,94.90,117.4,295.9,2447.6,1496467.2,0,17850,13108,13101,7147,2021,1960,97,818.7,
EPC\323.008,02/04/13 - 23:26,X,2.875,1.750,7414.70,7043.96,0.05,0.05,8366.14,7900.26,X,20,1.05,0.67,912000,145.000,100,02/05/13 - 00:05,23331,9442,5414,-1097,20.3,132.7,8.145,95.83,127.2,369.8,1097.5,1139637.9,0,17303,13652,14618,6925,1352,1133,84,443.6,
EPC\323.010,02/10/14 - 15:25,X,2.875,1.750,7398.29,7024.28,0.05,0.05,8326.77,7900.26,X,20,1.05,0.67,912000,145.000,100,02/10/14 - 15:28,24499,11589,8089,-1277,12.3,113.6,4.891,95.65,108.6,189.8,1277.5,1217147.9,0,21436,13478,13478,7095,X,X,X,X,
EPC\324.001,02/15/14 - 09:46,X,2.875,1.750,7198.16,6397.64,0.05,0.05,7972.44,6983.27,X,20,1.05,0.7,912000,145.000,75,02/15/14 - 09:54,24056,7102,6474,-2596,24.3,123.9,8.257,93.85,116.3,342.8,2596.1,1256798.5,0,16210,12857,12746,6517,X,X,X,X,
EPC\324.002,10/26/14 - 19:45,X,2.875,1.750,7198.16,6459.97,0.05,0.05,7939.63,6984.00,X,20,1.05,0.7,912000,145.000,100,10/26/14 - 20:26,24721,6580,7519,-2611,26.4,120.2,8.219,97.42,117.1,343.6,2611.2,1747851.9,0,18284,12614,12234,6606,1667,1667,100,647.7,
EPC\325.001,11/08/14 - 18:07,X,2.875,1.750,6999.67,5462.60,0.05,0.05,9348.00,7105.00,X,20,1.05,0.64,1.28e+006,145.000,100,11/08/14 - 18:45,20623,6713,5956,-816,18.0,130.2,7.407,98.58,128.3,339.4,815.8,712540.3,0,13037,10298,10160,5891,173,173,100,636.9,
EPC\328.005,01/02/13 - 20:07,X,2.875,2.000,7791.99,6921.59,0.05,0.05,9491.47,8619.69,X,20,1.05,0.67,912000,124.000,100,01/02/13 - 21:11,24483,6334,9508,-5179,17.4,87.6,5.882,76.98,67.4,184.9,5178.7,892727.0,0,20805,12595,8551,9395,4051,4051,100,1568.8,
EPC\328.006,02/06/13 - 21:32,X,2.875,2.000,7791.99,6921.59,0.05,0.05,9491.47,8619.69,X,20,1.05,0.67,912000,124.000,X,02/06/13 - 21:42,25299,4358,10100,-7701,20.9,91.2,5.863,87.92,80.2,219.3,7700.5,842145.9,0,X,X,X,X,X,X,X,X,
EPC\328.007,02/06/13 - 21:52,X,2.875,2.000,7791.99,6921.59,0.05,0.05,9491.47,8619.69,X,20,1.05,0.67,912000,124.000,X,02/06/13 - 21:56,25484,3933,10327,-8110,21.3,89.6,5.882,86.61,77.6,212.9,8110.2,694284.9,0,20787,13323,8087,9395,X,X,X,X,
EPC\328.008,02/20/14 - 10:34,X,2.875,1.750,7798.56,6932.41,0.05,0.05,9481.63,8599.08,X,20,1.05,0.67,912000,146.553,X,02/20/14 - 11:20,22079,8845,4857,-2061,15.5,139.7,6.102,91.75,128.2,279.2,2061.0,1020148.1,0,19051,13330,12211,7265,4732,4732,100,1829.3,
EPC\332.001,02/23/14 - 09:20,X,2.875,1.500,8792.65,6788.06,0.05,0.05,9540.68,7280.18,X,25.3,1.05,0.75,912000,145.000,75,02/23/14 - 09:28,22965,6659,6038,-2717,19.0,126.0,6.844,97.36,122.7,220.3,2716.9,1062973.9,0,18036,12443,12213,4783,X,X,X,X,
EPC\332.002,11/16/14 - 18:01,X,2.875,1.500,8900.92,6856.96,0.0695046,0.0695046,9547.24,7283.46,X,25.3,1.05,0.75,912000,145.000,100,11/16/14 - 18:30,23278,6748,5926,-3243,20.6,121.1,6.792,97.03,117.5,209.4,3242.9,1054814.0,0,X,X,X,X,1571,1177,75,431.1,
EPC\332.003,11/16/14 - 18:42,X,2.875,1.500,8900.92,6856.96,0.0695046,0.0695046,9547.24,7283.46,X,25.3,1.05,0.75,912000,145.000,100,11/16/14 - 19:09,23121,6758,5881,-3263,20.2,119.3,6.767,90.21,107.6,191.1,3262.9,1834020.6,0,14706,12955,11649,4902,X,X,X,X,
EPC\333.004,01/02/13 - 18:51,X,2.875,1.250,8694.23,7486.88,0.01,0.01,8946.85,7669.36,X,20,1.05,0.7,912000,145.000,100,01/02/13 - 19:37,23410,8968,6106,-3467,19.9,138.3,7.143,88.44,122.3,159.2,3467.0,863035.3,0,20225,14249,13731,3870,2255,2255,100,874.1,
EPC\333.005,02/26/14 - 09:41,X,2.875,1.250,7500.00,6381.23,0.05,0.05,9240.00,7897.99,X,20,1.05,0.7,912000,145.000,100,02/26/14 - 09:52,21527,9302,6237,-120,15.9,147.6,7.143,86.25,127.3,165.6,120.5,1083103.2,0,15137,11773,14243,3320,X,X,X,X,
EPC\334.004,10/28/14 - 18:16,X,2.875,1.750,5577.43,4576.77,0.05,0.05,5984.25,4869.00,X,22,1.05,0.8,912000,146.553,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,42.4,
EPC\334.005,10/28/14 - 18:29,X,2.875,1.750,5708.66,4652.23,0.05,0.05,5984.25,4870.00,X,20,1.05,0.8,912000,145.000,120.643,10/28/14 - 19:12,22511,2007,9179,-5337,25.3,122.7,5.844,98.73,121.2,252.8,5337.2,2005698.2,0,16982,9743,7228,4946,78,77,98,71.9,
EPC\336.002,02/02/13 - 19:49,X,2.875,1.750,7998.69,6509.19,0.05,0.05,9701.44,7900.26,X,20,1.05,0.7,912000,146.553,X,02/02/13 - 20:43,18649,11034,2612,-985,7.3,143.0,7.143,99.06,141.6,361.3,984.7,636723.9,0,13561,13042,13793,6363,911,911,100,356.4,
EPC\336.003,02/26/14 - 10:45,X,2.875,1.500,8999.34,7316.27,0.05,0.05,9650.00,7897.92,X,20,1.05,0.7,912000,146.000,100,02/26/14 - 10:53,25860,10665,7088,-105,16.5,139.6,7.031,93.11,130.0,239.8,104.9,772613.2,0,18407,14594,14594,5247,X,X,X,X,
EPC\337.001,05/23/13 - 13:13,X,2.785,1.750,7500.00,6738.85,0.05,0.05,8907.48,7900.26,X,20,1.05,X,912000,145.000,75,05/23/13 - 14:08,24284,7983,8140,-2699,18.6,122.2,5.573,83.51,102.1,203.1,2699.1,862811.9,0,18373,12967,11440,7353,2060,2040,99,843.6,
EPC\337.002,05/25/13 - 09:05,X,2.785,1.750,7500.00,6738.85,0.05,0.05,8907.48,7900.26,X,20,1.05,X,912000,145.000,75,05/25/13 - 09:42,23459,8243,7080,-2144,16.5,122.8,5.607,90.15,110.7,221.7,2143.7,844266.2,3,20276,12967,12414,7353,1969,1765,90,754.1,
EPC\337.003,02/14/14 - 11:00,X,2.785,1.750,7500.00,6706.04,0.05,0.05,8943.57,7900.26,X,20,1.05,X,912000,145.000,75,02/14/14 - 11:01,23553,7706,7110,-2866,16.6,119.7,5.521,96.75,115.8,228.4,2866.3,918544.6,0,17694,13038,12226,6788,3130,710,23,833.0,
EPC\337.005,11/06/14 - 23:35,X,2.785,1.750,7500.00,6706.04,0.05,0.05,8908.00,7900.00,X,20,1.05,X,912000,145.000,100.536,11/07/14 - 00:21,25374,6305,9394,-4751,20.9,113.4,5.505,94.22,106.8,209.9,4750.7,1380383.3,0,19854,12986,10347,6958,1066,910,85,357.6,
EPC\341.005,01/17/13 - 00:50,X,3.500,2.000,5347.77,5347.77,0.05,0.05,8612.20,8612.20,X,20,1.05,0.67,912000,145.000,X,01/17/13 - 01:52,22898,3822,10947,-4655,26.8,117.7,6.143,96.99,114.1,327.0,4654.9,834787.2,0,16832,10344,8946,7533,572,512,90,201.3,
EPC\341.006,02/24/14 - 12:47,X,2.875,2.000,5498.69,5498.69,0.05,0.05,8599.08,8599.08,X,20,1.05,0.67,912000,145.000,55,02/24/14 - 12:54,23083,7539,12407,-130,19.5,111.6,6.143,87.41,97.5,279.5,129.8,984119.5,0,14313,8896,8896,7571,X,X,X,X,
EPC\341.007,11/01/14 - 17:40,X,2.875,2.000,5396.98,5396.98,0.05,0.05,8599.08,8599.08,X,20,1.05,0.67,912000,145.000,75,11/01/14 - 17:44,21229,2139,10637,-5312,24.2,108.2,6.143,89.92,97.3,278.8,5312.1,719668.0,0,15429,8744,7502,7496,X,X,X,X,
EPC\342.007,02/24/14 - 08:21,X,3.500,1.750,8999.34,6177.82,0.05,0.05,7460.63,5419.95,X,20,1.05,0.72,912000,145.000,100,02/24/14 - 08:31,22924,7281,7980,-3773,15.5,113.6,4.826,97.15,110.4,190.2,3773.3,950878.9,0,18790,12491,10067,6580,X,X,X,X,
EPC\347.005,02/24/14 - 15:28,X,2.875,1.750,7050.52,6827.43,0.05,0.05,9333.99,8999.34,X,23.8,1.05,0.73,640000,120.000,100,02/24/14 - 15:55,21366,10280,7334,-44,17.1,116.3,8.072,99.00,115.2,331.9,43.7,725102.6,0,17556,12884,12839,6599,X,X,X,X,
