Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1343664010quid (%),Pump Intake Pressure (psi (g)),
Hana-West\Hana-W-9 new.165,03/11/17 - 09:48,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2632,2632,100,991.7,
Hana-West\Hana-W-9 new.166,03/25/17 - 08:38,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4214,4214,100,1580.5,
Hana-West\Hana-W-9 new.167,04/08/17 - 08:29,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4297,4297,100,1610.0,
Hana-West\Hana-W-9 new.168,04/16/17 - 13:33,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4320,4320,100,1619.4,
Hana-West\Hana-W-9 new.169,05/07/17 - 13:46,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4320,4320,100,1619.2,
Hana-West\Hana-W-9 new.170,05/28/17 - 12:42,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3150,3150,100,1180.4,
Hana-West\Hana-W-9 new.171,06/06/17 - 09:22,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3063,3063,100,1149.7,
Hana-West\Hana-W-9 new.172,06/10/17 - 12:52,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2817,2817,100,1059.6,
Hana-West\Hana-W-9 new.173,06/17/17 - 08:31,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2828,2828,100,1064.9,
Hana-West\Hana-W-9 new.174,06/24/17 - 08:06,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2560,2560,100,959.4,
Hana-West\Hana-W-9 new.175,07/02/17 - 11:01,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2869,2869,100,1080.2,
Hana-West\Hana-W-9 new.176,08/05/17 - 08:14,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4363,4363,100,1635.0,
Hana-West\Hana-W-9 new.177,08/26/17 - 10:45,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4374,4374,100,1639.0,
Hana-West\Hana-W-9 new.178,11/27/17 - 11:57,Hana-W-9 new,3.500,X,4875.00,4875.00,0.04757,0.04757,6209.50,6209.50,X,24,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,4580,4580,100,1682.6,
Hana-West\Hana-West-2.227,01/07/17 - 12:25,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,408,408,100,151.8,
Hana-West\Hana-West-2.228,01/11/17 - 16:47,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,402,402,100,154.7,
Hana-West\Hana-West-2.229,01/14/17 - 09:08,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,430,430,100,166.1,
Hana-West\Hana-West-2.230,01/15/17 - 10:38,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,398,398,100,153.3,
Hana-West\Hana-West-2.231,01/16/17 - 10:32,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,380,380,100,146.3,
Hana-West\Hana-West-2.232,01/18/17 - 10:37,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,368,368,100,142.3,
Hana-West\Hana-West-2.233,01/20/17 - 10:14,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,344,344,100,133.3,
Hana-West\Hana-West-2.234,01/21/17 - 08:29,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,332,332,100,128.5,
Hana-West\Hana-West-2.235,01/23/17 - 10:47,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,331,331,100,127.6,
Hana-West\Hana-West-2.236,01/24/17 - 13:23,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,324,324,100,125.0,
Hana-West\Hana-West-2.237,01/26/17 - 11:17,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,302,302,100,116.6,
Hana-West\Hana-West-2.238,01/27/17 - 10:45,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,285,285,100,110.3,
Hana-West\Hana-West-2.239,01/28/17 - 14:44,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,256,244,95,94.4,
Hana-West\Hana-West-2.240,01/29/17 - 07:38,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,260,259,100,100.5,
Hana-West\Hana-West-2.241,01/29/17 - 17:58,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,266,266,100,103.1,
Hana-West\Hana-West-2.242,01/30/17 - 16:30,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,295,295,100,114.4,
Hana-West\Hana-West-2.243,02/01/17 - 10:50,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,305,305,100,118.0,
Hana-West\Hana-West-2.244,02/04/17 - 08:51,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,348,348,100,129.2,
Hana-West\Hana-West-2.245,02/05/17 - 08:23,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,X,150,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,0.6,
Hana-West\Hana-West-2.246,02/07/17 - 17:19,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,446,446,100,172.0,
Hana-West\Hana-West-2.247,02/11/17 - 09:22,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,515,515,100,198.2,
Hana-West\Hana-West-2.248,02/12/17 - 11:35,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,513,513,100,197.7,
Hana-West\Hana-West-2.249,02/14/17 - 17:38,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,562,562,100,216.3,
Hana-West\Hana-West-2.250,02/16/17 - 11:42,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,611,611,100,235.0,
Hana-West\Hana-West-2.251,02/18/17 - 17:13,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,252,252,100,97.5,
Hana-West\Hana-West-2.252,02/23/17 - 13:58,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,414,414,100,159.7,
Hana-West\Hana-West-2.253,02/25/17 - 10:19,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,482,482,100,185.6,
Hana-West\Hana-West-2.254,02/26/17 - 08:54,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,509,509,100,196.1,
Hana-West\Hana-West-2.255,02/27/17 - 17:17,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,509,509,100,195.8,
Hana-West\Hana-West-2.256,02/28/17 - 17:19,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,534,534,100,205.2,
Hana-West\Hana-West-2.257,03/02/17 - 10:45,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,513,513,100,197.3,
Hana-West\Hana-West-2.258,03/04/17 - 11:18,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,491,491,100,188.9,
Hana-West\Hana-West-2.259,03/14/17 - 09:13,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,643,643,100,247.3,
Hana-West\Hana-West-2.260,03/17/17 - 10:07,Hana-West-2,3.500,X,2172.00,2172.00,0.02523,0.02523,5042.00,5042.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,876,876,100,335.0,
Hana-West\Hana-West-2.261,03/19/17 - 11:20,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3342,3342,100,1240.2,
Hana-West\Hana-West-2.262,03/22/17 - 10:29,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3308,3308,100,1227.8,
Hana-West\Hana-West-2.263,03/24/17 - 15:35,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3255,3255,100,1210.1,
Hana-West\Hana-West-2.264,03/25/17 - 08:32,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3515,3515,100,1294.3,
Hana-West\Hana-West-2.265,03/27/17 - 10:18,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3303,3303,100,1225.8,
Hana-West\Hana-West-2.266,03/29/17 - 10:54,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3307,3307,100,1227.4,
Hana-West\Hana-West-2.267,04/02/17 - 11:48,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3532,3532,100,1300.3,
Hana-West\Hana-West-2.268,04/08/17 - 08:35,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3576,3576,100,1315.0,
Hana-West\Hana-West-2.269,04/12/17 - 15:47,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3367,3367,100,1248.7,
Hana-West\Hana-West-2.270,04/15/17 - 09:41,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3318,3318,100,1232.0,
Hana-West\Hana-West-2.271,04/22/17 - 09:10,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3283,3283,100,1219.3,
Hana-West\Hana-West-2.272,04/29/17 - 09:16,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3294,3294,100,1223.2,
Hana-West\Hana-West-2.273,05/07/17 - 08:25,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3279,3279,100,1217.4,
Hana-West\Hana-West-2.274,05/20/17 - 08:23,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3425,3425,100,1270.3,
Hana-West\Hana-West-2.275,05/26/17 - 09:51,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3457,3457,100,1281.1,
Hana-West\Hana-West-2.276,06/03/17 - 07:57,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3315,3315,100,1230.3,
Hana-West\Hana-West-2.277,06/10/17 - 08:43,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3319,3319,100,1231.8,
Hana-West\Hana-West-2.278,06/17/17 - 08:53,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3298,3298,100,1224.5,
Hana-West\Hana-West-2.279,06/24/17 - 08:16,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3314,3314,100,1228.8,
Hana-West\Hana-West-2.280,07/02/17 - 10:38,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3336,3336,100,1238.4,
Hana-West\Hana-West-2.281,07/08/17 - 10:22,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3366,3366,100,1249.1,
Hana-West\Hana-West-2.282,07/21/17 - 13:59,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3383,3383,100,1255.0,
Hana-West\Hana-West-2.283,07/29/17 - 10:28,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3328,3328,100,1235.4,
Hana-West\Hana-West-2.284,08/05/17 - 08:25,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3309,3309,100,1228.7,
Hana-West\Hana-West-2.285,08/12/17 - 09:20,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3292,3292,100,1222.2,
Hana-West\Hana-West-2.286,08/19/17 - 08:21,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3328,3328,100,1233.1,
Hana-West\Hana-West-2.287,08/26/17 - 10:33,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3334,3334,100,1237.4,
Hana-West\Hana-West-2.288,09/08/17 - 09:16,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3331,3331,100,1235.4,
Hana-West\Hana-West-2.289,09/16/17 - 08:17,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3363,3363,100,1248.2,
Hana-West\Hana-West-2.290,09/22/17 - 10:35,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3327,3327,100,1235.2,
Hana-West\Hana-West-2.291,09/29/17 - 09:00,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3326,3326,100,1234.4,
Hana-West\Hana-West-2.292,09/30/17 - 15:23,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3312,3312,100,1229.8,
Hana-West\Hana-West-2.293,10/07/17 - 08:57,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3346,3346,100,1241.8,
Hana-West\Hana-West-2.294,10/14/17 - 14:08,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,557,500,90,195.4,
Hana-West\Hana-West-2.295,10/15/17 - 11:28,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3003,3003,100,1119.4,
Hana-West\Hana-West-2.296,10/28/17 - 11:06,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3102,3102,100,1154.2,
Hana-West\Hana-West-2.297,11/12/17 - 11:13,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3243,3243,100,1203.4,
Hana-West\Hana-West-2.298,11/26/17 - 10:37,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3261,3261,100,1210.3,
Hana-West\Hana-West-2.299,12/09/17 - 10:19,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3284,3284,100,1218.7,
Hana-West\Hana-West-2.300,12/14/17 - 10:33,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3317,3317,100,1230.7,
Hana-West\Hana-West-2.301,12/27/17 - 08:41,Hana-West-2,3.500,X,4459.72,4459.72,0.02523,0.02523,5060.00,5060.00,X,25,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3314,3314,100,1227.1,
Hana-West\Hana-West-5.231,01/07/17 - 11:27,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3096,3096,100,1145.1,
Hana-West\Hana-West-5.232,01/14/17 - 08:12,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3110,3110,100,1155.2,
Hana-West\Hana-West-5.233,01/15/17 - 10:33,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3075,3075,100,1142.6,
Hana-West\Hana-West-5.234,01/16/17 - 10:26,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3072,3072,100,1141.5,
Hana-West\Hana-West-5.235,01/18/17 - 10:31,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3034,3034,100,1128.0,
Hana-West\Hana-West-5.236,01/20/17 - 10:01,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3009,3009,100,1118.8,
Hana-West\Hana-West-5.237,01/26/17 - 11:11,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2950,2950,100,1097.5,
Hana-West\Hana-West-5.238,01/28/17 - 14:05,Hana-West-5,3.500,X,4501.00,4501.00,0.03025,0.03025,4990.00,4990.00,X,25,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2907,2907,100,1082.0,
